timestamp,dataset,ucr_type,resample,n_train,n_test,series_length,n_channels,n_classes,accuracy,balanced_accuracy,n_groups,n_kernels,tabpfn_n_estimators,feature_time,tabpfn_time,total_time,seed,device,n_cpus,gpu_name,host,torch_version,tabpfn_version,aeon_version,notes
2026-09-06T14:19:40+00:00,MiddlePhalanxOutlineAgeGroup,Image,14,400,154,80,1,3,0.7272727272727273,0.6539509729164902,10,1000,10|10|10|10|10|10|10|10|10|10,0.473,29.886,30.361,14,cuda,8,NVIDIA A100-SXM4-80GB,gpu201-16-r,2.11.0+cu128,8.1.0,1.5.0,a100-reference
2026-09-06T14:20:09+00:00,PowerCons,Power,14,180,180,144,1,2,0.9444444444444444,0.9444444444444444,10,1000,10|10|10|10|10|10|10|10|10|10,0.543,29.047,29.592,14,cuda,8,NVIDIA A100-SXM4-80GB,gpu201-16-r,2.11.0+cu128,8.1.0,1.5.0,a100-reference
2026-09-06T14:20:38+00:00,ToeSegmentation2,Motion,14,36,130,343,1,2,0.9153846153846154,0.8997641509433962,10,1000,10|10|10|10|10|10|10|10|10|10,0.613,28.308,28.923,14,cuda,8,NVIDIA A100-SXM4-80GB,gpu201-16-r,2.11.0+cu128,8.1.0,1.5.0,a100-reference
2026-09-06T14:21:08+00:00,GunPointMaleVersusFemale,Motion,14,135,316,150,1,2,0.9968354430379747,0.9969879518072289,10,1000,10|10|10|10|10|10|10|10|10|10,0.689,29.207,29.898,14,cuda,8,NVIDIA A100-SXM4-80GB,gpu201-16-r,2.11.0+cu128,8.1.0,1.5.0,a100-reference
2026-09-06T14:21:39+00:00,MiddlePhalanxOutlineCorrect,Image,14,600,291,80,1,2,0.8419243986254296,0.827855421686747,10,1000,10|10|10|10|10|10|10|10|10|10,0.728,29.936,30.666,14,cuda,8,NVIDIA A100-SXM4-80GB,gpu201-16-r,2.11.0+cu128,8.1.0,1.5.0,a100-reference
2026-09-06T14:22:09+00:00,DiatomSizeReduction,Image,14,16,306,345,1,4,0.9901960784313726,0.9870472766518095,10,1000,10|10|10|10|10|10|10|10|10|10,1.115,28.343,29.46,14,cuda,8,NVIDIA A100-SXM4-80GB,gpu201-16-r,2.11.0+cu128,8.1.0,1.5.0,a100-reference
2026-09-06T14:22:38+00:00,InsectEPGSmallTrain,EPG,14,17,249,601,1,3,0.8313253012048193,0.8359586836067506,10,1000,10|10|10|10|10|10|10|10|10|10,1.646,28.216,29.864,14,cuda,8,NVIDIA A100-SXM4-80GB,gpu201-16-r,2.11.0+cu128,8.1.0,1.5.0,a100-reference
2026-09-06T14:23:09+00:00,WormsTwoClass,Motion,14,181,77,900,1,2,0.7142857142857143,0.7083333333333333,10,1000,10|10|10|10|10|10|10|10|10|10,2.331,28.529,30.861,14,cuda,8,NVIDIA A100-SXM4-80GB,gpu201-16-r,2.11.0+cu128,8.1.0,1.5.0,a100-reference
2026-09-06T14:23:42+00:00,Computers,Device,14,250,250,720,1,2,0.876,0.876,10,1000,10|10|10|10|10|10|10|10|10|10,3.572,28.475,32.049,14,cuda,8,NVIDIA A100-SXM4-80GB,gpu201-16-r,2.11.0+cu128,8.1.0,1.5.0,a100-reference
2026-09-06T14:24:16+00:00,RefrigerationDevices,Device,14,375,375,720,1,3,0.7893333333333333,0.7893333333333334,10,1000,10|10|10|10|10|10|10|10|10|10,5.237,28.979,34.218,14,cuda,8,NVIDIA A100-SXM4-80GB,gpu201-16-r,2.11.0+cu128,8.1.0,1.5.0,a100-reference
2026-09-06T14:25:43+00:00,Wafer,Sensor,14,1000,6164,152,1,2,0.9970798182998053,0.9884490276427567,10,1000,10|10|10|10|10|10|10|10|10|10,10.367,77.01,87.38,14,cuda,8,NVIDIA A100-SXM4-80GB,gpu201-16-r,2.11.0+cu128,8.1.0,1.5.0,a100-reference
2026-09-06T14:26:26+00:00,SemgHandSubjectCh2,Spectrum,14,450,450,1500,1,5,0.9577777777777777,0.957777777777778,10,1000,10|10|10|10|10|10|10|10|10|10,13.308,29.048,42.358,14,cuda,8,NVIDIA A100-SXM4-80GB,gpu201-16-r,2.11.0+cu128,8.1.0,1.5.0,a100-reference
2026-09-06T14:29:22+00:00,StarLightCurves,Sensor,14,1000,8236,1024,1,3,0.9830014570179699,0.9670210456903101,10,1000,10|10|10|10|10|10|10|10|10|10,91.69,83.002,174.695,14,cuda,8,NVIDIA A100-SXM4-80GB,gpu201-16-r,2.11.0+cu128,8.1.0,1.5.0,a100-reference
