timestamp,dataset,ucr_type,resample,n_train,n_test,series_length,n_channels,n_classes,accuracy,balanced_accuracy,n_groups,n_kernels,tabpfn_n_estimators,feature_time,tabpfn_time,total_time,seed,device,n_cpus,gpu_name,host,torch_version,tabpfn_version,aeon_version,notes
2026-09-06T15:07:57+00:00,ECG200,ECG,9,100,100,96,1,2,0.89,0.8776041666666667,10,1000,10|10|10|10|10|10|10|10|10|10,0.227,27.493,27.721,9,cuda,8,NVIDIA A100-SXM4-80GB,gpu108-02-l,2.11.0+cu128,8.1.0,1.5.0,a100-reference
2026-09-06T15:08:25+00:00,GunPoint,Motion,9,50,150,150,1,2,0.9933333333333333,0.993421052631579,10,1000,10|10|10|10|10|10|10|10|10|10,0.332,27.443,27.776,9,cuda,8,NVIDIA A100-SXM4-80GB,gpu108-02-l,2.11.0+cu128,8.1.0,1.5.0,a100-reference
2026-09-06T15:08:52+00:00,FaceFour,Image,9,24,88,350,1,4,1.0,1.0,10,1000,10|10|10|10|10|10|10|10|10|10,0.425,27.276,27.703,9,cuda,8,NVIDIA A100-SXM4-80GB,gpu108-02-l,2.11.0+cu128,8.1.0,1.5.0,a100-reference
2026-09-06T15:09:22+00:00,MiddlePhalanxTW,Image,9,399,154,80,1,6,0.6038961038961039,0.40362977602108036,10,1000,10|10|10|10|10|10|10|10|10|10,0.474,28.886,29.362,9,cuda,8,NVIDIA A100-SXM4-80GB,gpu108-02-l,2.11.0+cu128,8.1.0,1.5.0,a100-reference
2026-09-06T15:09:52+00:00,ProximalPhalanxTW,Image,9,400,205,80,1,6,0.8,0.5069918265813789,10,1000,10|10|10|10|10|10|10|10|10|10,0.518,29.503,30.023,9,cuda,8,NVIDIA A100-SXM4-80GB,gpu108-02-l,2.11.0+cu128,8.1.0,1.5.0,a100-reference
2026-09-06T15:10:20+00:00,Trace,Sensor,9,100,100,275,1,4,1.0,1.0,10,1000,10|10|10|10|10|10|10|10|10|10,0.577,27.426,28.004,9,cuda,8,NVIDIA A100-SXM4-80GB,gpu108-02-l,2.11.0+cu128,8.1.0,1.5.0,a100-reference
2026-09-06T15:10:49+00:00,GunPointAgeSpan,Motion,9,135,316,150,1,2,0.9936708860759493,0.9936698717948718,10,1000,10|10|10|10|10|10|10|10|10|10,0.697,28.321,29.019,9,cuda,8,NVIDIA A100-SXM4-80GB,gpu108-02-l,2.11.0+cu128,8.1.0,1.5.0,a100-reference
2026-09-06T15:11:19+00:00,DistalPhalanxOutlineCorrect,Image,9,600,276,80,1,2,0.822463768115942,0.8093167701863354,10,1000,10|10|10|10|10|10|10|10|10|10,0.752,29.061,29.815,9,cuda,8,NVIDIA A100-SXM4-80GB,gpu108-02-l,2.11.0+cu128,8.1.0,1.5.0,a100-reference
2026-09-06T15:11:47+00:00,Lightning2,Sensor,9,60,61,637,1,2,0.8688524590163934,0.8652597402597402,10,1000,10|10|10|10|10|10|10|10|10|10,0.819,27.32,28.14,9,cuda,8,NVIDIA A100-SXM4-80GB,gpu108-02-l,2.11.0+cu128,8.1.0,1.5.0,a100-reference
2026-09-06T15:12:17+00:00,MoteStrain,Sensor,9,20,1252,84,1,2,0.8817891373801917,0.8753989344630593,10,1000,10|10|10|10|10|10|10|10|10|10,1.119,28.526,29.647,9,cuda,8,NVIDIA A100-SXM4-80GB,gpu108-02-l,2.11.0+cu128,8.1.0,1.5.0,a100-reference
2026-09-06T15:12:46+00:00,ECGFiveDays,ECG,9,23,861,136,1,2,0.9454123112659698,0.9450934579439252,10,1000,10|10|10|10|10|10|10|10|10|10,1.231,28.122,29.355,9,cuda,8,NVIDIA A100-SXM4-80GB,gpu108-02-l,2.11.0+cu128,8.1.0,1.5.0,a100-reference
2026-09-06T15:13:17+00:00,OSULeaf,Image,9,200,242,427,1,6,0.9462809917355371,0.943460027291549,10,1000,10|10|10|10|10|10|10|10|10|10,1.916,28.582,30.5,9,cuda,8,NVIDIA A100-SXM4-80GB,gpu108-02-l,2.11.0+cu128,8.1.0,1.5.0,a100-reference
2026-09-06T15:13:48+00:00,HouseTwenty,Device,9,40,119,2000,1,2,0.9747899159663865,0.9727536231884057,10,1000,10|10|10|10|10|10|10|10|10|10,3.32,27.568,30.89,9,cuda,8,NVIDIA A100-SXM4-80GB,gpu108-02-l,2.11.0+cu128,8.1.0,1.5.0,a100-reference
2026-09-06T15:14:21+00:00,LargeKitchenAppliances,Device,9,375,375,720,1,3,0.952,0.952,10,1000,10|10|10|10|10|10|10|10|10|10,5.471,28.139,33.611,9,cuda,8,NVIDIA A100-SXM4-80GB,gpu108-02-l,2.11.0+cu128,8.1.0,1.5.0,a100-reference
2026-09-06T15:15:36+00:00,TwoPatterns,Simulated,9,1000,4000,128,1,4,1.0,1.0,10,1000,10|10|10|10|10|10|10|10|10|10,6.438,68.432,74.873,9,cuda,8,NVIDIA A100-SXM4-80GB,gpu108-02-l,2.11.0+cu128,8.1.0,1.5.0,a100-reference
2026-09-06T15:16:19+00:00,SemgHandMovementCh2,Spectrum,9,450,450,1500,1,6,0.8666666666666667,0.8666666666666666,10,1000,10|10|10|10|10|10|10|10|10|10,13.81,28.388,42.199,9,cuda,8,NVIDIA A100-SXM4-80GB,gpu108-02-l,2.11.0+cu128,8.1.0,1.5.0,a100-reference
2026-09-06T15:17:45+00:00,UWaveGestureLibraryY,Motion,9,896,3582,315,1,8,0.788107202680067,0.7885159657198564,10,1000,10|10|10|10|10|10|10|10|10|10,14.291,71.36,85.654,9,cuda,8,NVIDIA A100-SXM4-80GB,gpu108-02-l,2.11.0+cu128,8.1.0,1.5.0,a100-reference
2026-09-06T15:19:05+00:00,Mallat,Simulated,9,55,2345,1024,1,8,0.9786780383795309,0.9785796671609821,10,1000,10|10|10|10|10|10|10|10|10|10,25.06,54.456,79.518,9,cuda,8,NVIDIA A100-SXM4-80GB,gpu108-02-l,2.11.0+cu128,8.1.0,1.5.0,a100-reference
2026-09-06T15:20:56+00:00,UWaveGestureLibraryAll,Motion,9,896,3582,945,1,8,0.9684533780011167,0.9685347295814309,10,1000,10|10|10|10|10|10|10|10|10|10,43.126,67.078,110.209,9,cuda,8,NVIDIA A100-SXM4-80GB,gpu108-02-l,2.11.0+cu128,8.1.0,1.5.0,a100-reference
2026-09-06T15:22:34+00:00,FordA,Sensor,9,3601,1320,500,1,2,0.9424242424242424,0.9427037014056932,10,1000,10|10|10|10|10|10|10|10|10|10,24.904,72.69,97.6,9,cuda,8,NVIDIA A100-SXM4-80GB,gpu108-02-l,2.11.0+cu128,8.1.0,1.5.0,a100-reference
