timestamp,dataset,ucr_type,resample,n_train,n_test,series_length,n_channels,n_classes,accuracy,balanced_accuracy,n_groups,n_kernels,tabpfn_n_estimators,feature_time,tabpfn_time,total_time,seed,device,n_cpus,gpu_name,host,torch_version,tabpfn_version,aeon_version,notes
2026-09-01T12:14:22+00:00,ACSF1,Device,0,100,100,1460,1,10,0.95,0.95,10,1000,10|10|10|10|10|10|10|10|10|10,3.026,27.698,30.726,0,cuda,8,NVIDIA A100-SXM4-80GB,gpu110-02,2.11.0+cu128,8.1.0,1.5.0,a100-reference
2026-09-01T12:14:50+00:00,BeetleFly,Image,0,20,20,512,1,2,0.85,0.85,10,1000,10|10|10|10|10|10|10|10|10|10,0.269,27.324,27.595,0,cuda,8,NVIDIA A100-SXM4-80GB,gpu110-02,2.11.0+cu128,8.1.0,1.5.0,a100-reference
2026-09-01T12:15:21+00:00,DistalPhalanxOutlineAgeGroup,Image,0,400,139,80,1,3,0.7266187050359713,0.7481095176010429,10,1000,10|10|10|10|10|10|10|10|10|10,0.467,31.092,31.561,0,cuda,8,NVIDIA A100-SXM4-80GB,gpu110-02,2.11.0+cu128,8.1.0,1.5.0,a100-reference
2026-09-01T12:18:00+00:00,ECG5000,ECG,0,500,4500,140,1,5,0.9495555555555556,0.5862780947160926,10,1000,10|10|10|10|10|10|10|10|10|10,6.82,152.012,158.836,0,cuda,8,NVIDIA A100-SXM4-80GB,gpu110-02,2.11.0+cu128,8.1.0,1.5.0,a100-reference
2026-09-01T12:18:31+00:00,Fish,Image,0,175,175,463,1,7,0.9714285714285714,0.9741672531081399,10,1000,10|10|10|10|10|10|10|10|10|10,1.599,29.201,30.801,0,cuda,8,NVIDIA A100-SXM4-80GB,gpu110-02,2.11.0+cu128,8.1.0,1.5.0,a100-reference
2026-09-01T12:19:40+00:00,FreezerRegularTrain,Sensor,0,150,2850,301,1,2,0.9989473684210526,0.9989473684210526,10,1000,10|10|10|10|10|10|10|10|10|10,8.681,60.561,69.245,0,cuda,8,NVIDIA A100-SXM4-80GB,gpu110-02,2.11.0+cu128,8.1.0,1.5.0,a100-reference
2026-09-01T12:20:46+00:00,FreezerSmallTrain,Sensor,0,28,2850,301,1,2,0.9947368421052631,0.9947368421052631,10,1000,10|10|10|10|10|10|10|10|10|10,8.338,56.998,65.339,0,cuda,8,NVIDIA A100-SXM4-80GB,gpu110-02,2.11.0+cu128,8.1.0,1.5.0,a100-reference
2026-09-01T12:21:15+00:00,Ham,Spectro,0,109,105,431,1,2,0.8,0.80119825708061,10,1000,10|10|10|10|10|10|10|10|10|10,0.959,28.105,29.066,0,cuda,8,NVIDIA A100-SXM4-80GB,gpu110-02,2.11.0+cu128,8.1.0,1.5.0,a100-reference
2026-09-01T12:21:44+00:00,ItalyPowerDemand,Sensor,0,67,1029,24,1,2,0.9698736637512148,0.9698875742327395,10,1000,10|10|10|10|10|10|10|10|10|10,0.305,28.211,28.518,0,cuda,8,NVIDIA A100-SXM4-80GB,gpu110-02,2.11.0+cu128,8.1.0,1.5.0,a100-reference
2026-09-01T12:23:06+00:00,MixedShapesSmallTrain,Image,0,100,2425,1024,1,5,0.9360824742268041,0.937411470021687,10,1000,10|10|10|10|10|10|10|10|10|10,25.323,57.093,82.42,0,cuda,8,NVIDIA A100-SXM4-80GB,gpu110-02,2.11.0+cu128,8.1.0,1.5.0,a100-reference
2026-09-01T12:24:10+00:00,PhalangesOutlinesCorrect,Image,0,1800,858,80,1,2,0.8636363636363636,0.8415697008566586,10,1000,10|10|10|10|10|10|10|10|10|10,2.094,61.272,63.37,0,cuda,8,NVIDIA A100-SXM4-80GB,gpu110-02,2.11.0+cu128,8.1.0,1.5.0,a100-reference
2026-09-01T12:24:39+00:00,Plane,Sensor,0,105,105,144,1,7,1.0,1.0,10,1000,10|10|10|10|10|10|10|10|10|10,0.339,28.283,28.623,0,cuda,8,NVIDIA A100-SXM4-80GB,gpu110-02,2.11.0+cu128,8.1.0,1.5.0,a100-reference
2026-09-01T12:25:09+00:00,Rock,Spectrum,0,20,50,2844,1,4,0.82,0.8591269841269841,10,1000,10|10|10|10|10|10|10|10|10|10,2.284,27.722,30.007,0,cuda,8,NVIDIA A100-SXM4-80GB,gpu110-02,2.11.0+cu128,8.1.0,1.5.0,a100-reference
2026-09-01T12:25:42+00:00,ScreenType,Device,0,375,375,720,1,3,0.5573333333333333,0.5573333333333333,10,1000,10|10|10|10|10|10|10|10|10|10,5.263,28.321,33.586,0,cuda,8,NVIDIA A100-SXM4-80GB,gpu110-02,2.11.0+cu128,8.1.0,1.5.0,a100-reference
2026-09-01T12:26:11+00:00,ShapeletSim,Simulated,0,20,180,500,1,2,1.0,1.0,10,1000,10|10|10|10|10|10|10|10|10|10,1.038,27.531,28.57,0,cuda,8,NVIDIA A100-SXM4-80GB,gpu110-02,2.11.0+cu128,8.1.0,1.5.0,a100-reference
2026-09-01T12:26:39+00:00,SmoothSubspace,Simulated,0,150,150,15,1,3,0.9466666666666667,0.9466666666666667,10,1000,10|10|10|10|10|10|10|10|10|10,0.082,28.321,28.405,0,cuda,8,NVIDIA A100-SXM4-80GB,gpu110-02,2.11.0+cu128,8.1.0,1.5.0,a100-reference
2026-09-01T12:28:04+00:00,UWaveGestureLibraryX,Motion,0,896,3582,315,1,8,0.8587381351200447,0.857437197659682,10,1000,10|10|10|10|10|10|10|10|10|10,13.576,70.624,84.206,0,cuda,8,NVIDIA A100-SXM4-80GB,gpu110-02,2.11.0+cu128,8.1.0,1.5.0,a100-reference
2026-09-01T12:29:29+00:00,UWaveGestureLibraryZ,Motion,0,896,3582,315,1,8,0.800390843104411,0.8017522429030525,10,1000,10|10|10|10|10|10|10|10|10|10,13.535,71.529,85.071,0,cuda,8,NVIDIA A100-SXM4-80GB,gpu110-02,2.11.0+cu128,8.1.0,1.5.0,a100-reference
2026-09-01T12:29:57+00:00,Wine,Spectro,0,57,54,234,1,2,0.7592592592592593,0.7592592592592593,10,1000,10|10|10|10|10|10|10|10|10|10,0.3,27.66,27.961,0,cuda,8,NVIDIA A100-SXM4-80GB,gpu110-02,2.11.0+cu128,8.1.0,1.5.0,a100-reference
2026-09-01T12:30:28+00:00,Worms,Motion,0,181,77,900,1,5,0.8701298701298701,0.8126923076923077,10,1000,10|10|10|10|10|10|10|10|10|10,2.336,28.421,30.759,0,cuda,8,NVIDIA A100-SXM4-80GB,gpu110-02,2.11.0+cu128,8.1.0,1.5.0,a100-reference
