timestamp,dataset,ucr_type,resample,n_train,n_test,series_length,n_channels,n_classes,accuracy,balanced_accuracy,n_groups,n_kernels,tabpfn_n_estimators,feature_time,tabpfn_time,total_time,seed,device,n_cpus,gpu_name,host,torch_version,tabpfn_version,aeon_version,notes
2026-09-01T19:14:04+00:00,ACSF1,Device,9,100,100,1460,1,10,0.85,0.85,10,1000,10|10|10|10|10|10|10|10|10|10,2.998,27.603,30.603,9,cuda,8,NVIDIA A100-SXM4-80GB,gpu108-09-l,2.11.0+cu128,8.1.0,1.5.0,a100-reference
2026-09-01T19:14:31+00:00,BeetleFly,Image,9,20,20,512,1,2,0.9,0.9,10,1000,10|10|10|10|10|10|10|10|10|10,0.27,27.171,27.442,9,cuda,8,NVIDIA A100-SXM4-80GB,gpu108-09-l,2.11.0+cu128,8.1.0,1.5.0,a100-reference
2026-09-01T19:15:00+00:00,DistalPhalanxOutlineAgeGroup,Image,9,400,139,80,1,3,0.7841726618705036,0.7518180501231347,10,1000,10|10|10|10|10|10|10|10|10|10,0.455,28.64,29.097,9,cuda,8,NVIDIA A100-SXM4-80GB,gpu108-09-l,2.11.0+cu128,8.1.0,1.5.0,a100-reference
2026-09-01T19:16:17+00:00,ECG5000,ECG,9,500,4500,140,1,5,0.9515555555555556,0.6084948648326952,10,1000,10|10|10|10|10|10|10|10|10|10,6.71,69.389,76.102,9,cuda,8,NVIDIA A100-SXM4-80GB,gpu108-09-l,2.11.0+cu128,8.1.0,1.5.0,a100-reference
2026-09-01T19:16:47+00:00,Fish,Image,9,175,175,463,1,7,0.9714285714285714,0.9734501951250719,10,1000,10|10|10|10|10|10|10|10|10|10,1.596,29.16,30.757,9,cuda,8,NVIDIA A100-SXM4-80GB,gpu108-09-l,2.11.0+cu128,8.1.0,1.5.0,a100-reference
2026-09-01T19:17:54+00:00,FreezerRegularTrain,Sensor,9,150,2850,301,1,2,0.9992982456140351,0.9992982456140351,10,1000,10|10|10|10|10|10|10|10|10|10,8.632,57.729,66.364,9,cuda,8,NVIDIA A100-SXM4-80GB,gpu108-09-l,2.11.0+cu128,8.1.0,1.5.0,a100-reference
2026-09-01T19:18:58+00:00,FreezerSmallTrain,Sensor,9,28,2850,301,1,2,0.9775438596491228,0.9775438596491228,10,1000,10|10|10|10|10|10|10|10|10|10,8.385,55.31,63.697,9,cuda,8,NVIDIA A100-SXM4-80GB,gpu108-09-l,2.11.0+cu128,8.1.0,1.5.0,a100-reference
2026-09-01T19:19:27+00:00,Ham,Spectro,9,109,105,431,1,2,0.8761904761904762,0.8741830065359477,10,1000,10|10|10|10|10|10|10|10|10|10,0.956,27.76,28.717,9,cuda,8,NVIDIA A100-SXM4-80GB,gpu108-09-l,2.11.0+cu128,8.1.0,1.5.0,a100-reference
2026-09-01T19:19:55+00:00,ItalyPowerDemand,Sensor,9,67,1029,24,1,2,0.9591836734693877,0.9591153270773833,10,1000,10|10|10|10|10|10|10|10|10|10,0.309,28.047,28.358,9,cuda,8,NVIDIA A100-SXM4-80GB,gpu108-09-l,2.11.0+cu128,8.1.0,1.5.0,a100-reference
2026-09-01T19:21:16+00:00,MixedShapesSmallTrain,Image,9,100,2425,1024,1,5,0.9501030927835051,0.948164083073333,10,1000,10|10|10|10|10|10|10|10|10|10,25.22,54.997,80.219,9,cuda,8,NVIDIA A100-SXM4-80GB,gpu108-09-l,2.11.0+cu128,8.1.0,1.5.0,a100-reference
2026-09-01T19:22:18+00:00,PhalangesOutlinesCorrect,Image,9,1800,858,80,1,2,0.8613053613053613,0.842445828943149,10,1000,10|10|10|10|10|10|10|10|10|10,2.087,60.232,62.321,9,cuda,8,NVIDIA A100-SXM4-80GB,gpu108-09-l,2.11.0+cu128,8.1.0,1.5.0,a100-reference
2026-09-01T19:22:46+00:00,Plane,Sensor,9,105,105,144,1,7,1.0,1.0,10,1000,10|10|10|10|10|10|10|10|10|10,0.337,28.127,28.466,9,cuda,8,NVIDIA A100-SXM4-80GB,gpu108-09-l,2.11.0+cu128,8.1.0,1.5.0,a100-reference
2026-09-01T19:23:17+00:00,Rock,Spectrum,9,20,50,2844,1,4,0.8,0.8412698412698413,10,1000,10|10|10|10|10|10|10|10|10|10,2.273,27.824,30.098,9,cuda,8,NVIDIA A100-SXM4-80GB,gpu108-09-l,2.11.0+cu128,8.1.0,1.5.0,a100-reference
2026-09-01T19:23:50+00:00,ScreenType,Device,9,375,375,720,1,3,0.7013333333333334,0.7013333333333334,10,1000,10|10|10|10|10|10|10|10|10|10,5.253,28.313,33.568,9,cuda,8,NVIDIA A100-SXM4-80GB,gpu108-09-l,2.11.0+cu128,8.1.0,1.5.0,a100-reference
2026-09-01T19:24:19+00:00,ShapeletSim,Simulated,9,20,180,500,1,2,1.0,1.0,10,1000,10|10|10|10|10|10|10|10|10|10,1.039,27.479,28.52,9,cuda,8,NVIDIA A100-SXM4-80GB,gpu108-09-l,2.11.0+cu128,8.1.0,1.5.0,a100-reference
2026-09-01T19:24:47+00:00,SmoothSubspace,Simulated,9,150,150,15,1,3,0.96,0.96,10,1000,10|10|10|10|10|10|10|10|10|10,0.083,28.14,28.225,9,cuda,8,NVIDIA A100-SXM4-80GB,gpu108-09-l,2.11.0+cu128,8.1.0,1.5.0,a100-reference
2026-09-01T19:26:09+00:00,UWaveGestureLibraryX,Motion,9,896,3582,315,1,8,0.8707426018983808,0.869252770239889,10,1000,10|10|10|10|10|10|10|10|10|10,13.465,68.062,81.53,9,cuda,8,NVIDIA A100-SXM4-80GB,gpu108-09-l,2.11.0+cu128,8.1.0,1.5.0,a100-reference
2026-09-01T19:27:31+00:00,UWaveGestureLibraryZ,Motion,9,896,3582,315,1,8,0.8012283640424344,0.8025097901505642,10,1000,10|10|10|10|10|10|10|10|10|10,13.472,68.596,82.071,9,cuda,8,NVIDIA A100-SXM4-80GB,gpu108-09-l,2.11.0+cu128,8.1.0,1.5.0,a100-reference
2026-09-01T19:27:59+00:00,Wine,Spectro,9,57,54,234,1,2,0.8888888888888888,0.8888888888888888,10,1000,10|10|10|10|10|10|10|10|10|10,0.298,27.412,27.712,9,cuda,8,NVIDIA A100-SXM4-80GB,gpu108-09-l,2.11.0+cu128,8.1.0,1.5.0,a100-reference
2026-09-01T19:28:30+00:00,Worms,Motion,9,181,77,900,1,5,0.7402597402597403,0.6866200466200466,10,1000,10|10|10|10|10|10|10|10|10|10,2.333,28.248,30.583,9,cuda,8,NVIDIA A100-SXM4-80GB,gpu108-09-l,2.11.0+cu128,8.1.0,1.5.0,a100-reference
