timestamp,dataset,ucr_type,resample,n_train,n_test,series_length,n_channels,n_classes,accuracy,balanced_accuracy,n_groups,n_kernels,tabpfn_n_estimators,feature_time,tabpfn_time,total_time,seed,device,n_cpus,gpu_name,host,torch_version,tabpfn_version,aeon_version,notes
2026-09-01T18:59:02+00:00,ACSF1,Device,8,100,100,1460,1,10,0.91,0.9099999999999999,10,1000,10|10|10|10|10|10|10|10|10|10,3.016,27.504,30.522,8,cuda,8,NVIDIA A100-SXM4-80GB,gpu108-09-l,2.11.0+cu128,8.1.0,1.5.0,a100-reference
2026-09-01T18:59:29+00:00,BeetleFly,Image,8,20,20,512,1,2,0.95,0.95,10,1000,10|10|10|10|10|10|10|10|10|10,0.272,27.27,27.543,8,cuda,8,NVIDIA A100-SXM4-80GB,gpu108-09-l,2.11.0+cu128,8.1.0,1.5.0,a100-reference
2026-09-01T18:59:58+00:00,DistalPhalanxOutlineAgeGroup,Image,8,400,139,80,1,3,0.7913669064748201,0.7569462552513401,10,1000,10|10|10|10|10|10|10|10|10|10,0.456,28.661,29.119,8,cuda,8,NVIDIA A100-SXM4-80GB,gpu108-09-l,2.11.0+cu128,8.1.0,1.5.0,a100-reference
2026-09-01T19:01:14+00:00,ECG5000,ECG,8,500,4500,140,1,5,0.9504444444444444,0.5825297438048274,10,1000,10|10|10|10|10|10|10|10|10|10,6.734,69.212,75.949,8,cuda,8,NVIDIA A100-SXM4-80GB,gpu108-09-l,2.11.0+cu128,8.1.0,1.5.0,a100-reference
2026-09-01T19:01:46+00:00,Fish,Image,8,175,175,463,1,7,0.96,0.9593657902032285,10,1000,10|10|10|10|10|10|10|10|10|10,1.599,29.911,31.512,8,cuda,8,NVIDIA A100-SXM4-80GB,gpu108-09-l,2.11.0+cu128,8.1.0,1.5.0,a100-reference
2026-09-01T19:02:52+00:00,FreezerRegularTrain,Sensor,8,150,2850,301,1,2,0.9992982456140351,0.9992982456140351,10,1000,10|10|10|10|10|10|10|10|10|10,8.679,57.604,66.285,8,cuda,8,NVIDIA A100-SXM4-80GB,gpu108-09-l,2.11.0+cu128,8.1.0,1.5.0,a100-reference
2026-09-01T19:03:56+00:00,FreezerSmallTrain,Sensor,8,28,2850,301,1,2,0.9985964912280701,0.9985964912280701,10,1000,10|10|10|10|10|10|10|10|10|10,8.328,54.765,63.095,8,cuda,8,NVIDIA A100-SXM4-80GB,gpu108-09-l,2.11.0+cu128,8.1.0,1.5.0,a100-reference
2026-09-01T19:04:25+00:00,Ham,Spectro,8,109,105,431,1,2,0.8,0.7990196078431373,10,1000,10|10|10|10|10|10|10|10|10|10,0.965,27.99,28.957,8,cuda,8,NVIDIA A100-SXM4-80GB,gpu108-09-l,2.11.0+cu128,8.1.0,1.5.0,a100-reference
2026-09-01T19:04:53+00:00,ItalyPowerDemand,Sensor,8,67,1029,24,1,2,0.967930029154519,0.967938256493948,10,1000,10|10|10|10|10|10|10|10|10|10,0.306,28.353,28.661,8,cuda,8,NVIDIA A100-SXM4-80GB,gpu108-09-l,2.11.0+cu128,8.1.0,1.5.0,a100-reference
2026-09-01T19:06:14+00:00,MixedShapesSmallTrain,Image,8,100,2425,1024,1,5,0.934020618556701,0.9363547834937904,10,1000,10|10|10|10|10|10|10|10|10|10,25.266,55.164,80.433,8,cuda,8,NVIDIA A100-SXM4-80GB,gpu108-09-l,2.11.0+cu128,8.1.0,1.5.0,a100-reference
