timestamp,dataset,ucr_type,resample,n_train,n_test,series_length,n_channels,n_classes,accuracy,balanced_accuracy,n_groups,n_kernels,tabpfn_n_estimators,feature_time,tabpfn_time,total_time,seed,device,n_cpus,gpu_name,host,torch_version,tabpfn_version,aeon_version,notes
2026-09-01T23:58:47+00:00,ACSF1,Device,28,100,100,1460,1,10,0.88,0.8800000000000001,10,1000,10|10|10|10|10|10|10|10|10|10,2.997,27.514,30.513,28,cuda,8,NVIDIA A100-SXM4-80GB,gpu108-09-l,2.11.0+cu128,8.1.0,1.5.0,a100-reference
2026-09-01T23:59:14+00:00,BeetleFly,Image,28,20,20,512,1,2,0.95,0.95,10,1000,10|10|10|10|10|10|10|10|10|10,0.271,27.093,27.365,28,cuda,8,NVIDIA A100-SXM4-80GB,gpu108-09-l,2.11.0+cu128,8.1.0,1.5.0,a100-reference
2026-09-01T23:59:43+00:00,DistalPhalanxOutlineAgeGroup,Image,28,400,139,80,1,3,0.7769784172661871,0.7311603650586701,10,1000,10|10|10|10|10|10|10|10|10|10,0.461,28.455,28.917,28,cuda,8,NVIDIA A100-SXM4-80GB,gpu108-09-l,2.11.0+cu128,8.1.0,1.5.0,a100-reference
2026-09-02T00:00:59+00:00,ECG5000,ECG,28,500,4500,140,1,5,0.9448888888888889,0.5192721812524173,10,1000,10|10|10|10|10|10|10|10|10|10,6.728,69.098,75.828,28,cuda,8,NVIDIA A100-SXM4-80GB,gpu108-09-l,2.11.0+cu128,8.1.0,1.5.0,a100-reference
2026-09-02T00:01:31+00:00,Fish,Image,28,175,175,463,1,7,0.9657142857142857,0.9655652229543855,10,1000,10|10|10|10|10|10|10|10|10|10,1.596,29.838,31.436,28,cuda,8,NVIDIA A100-SXM4-80GB,gpu108-09-l,2.11.0+cu128,8.1.0,1.5.0,a100-reference
2026-09-02T00:02:38+00:00,FreezerRegularTrain,Sensor,28,150,2850,301,1,2,0.9989473684210526,0.9989473684210526,10,1000,10|10|10|10|10|10|10|10|10|10,8.646,58.051,66.7,28,cuda,8,NVIDIA A100-SXM4-80GB,gpu108-09-l,2.11.0+cu128,8.1.0,1.5.0,a100-reference
2026-09-02T00:03:41+00:00,FreezerSmallTrain,Sensor,28,28,2850,301,1,2,0.9894736842105263,0.9894736842105263,10,1000,10|10|10|10|10|10|10|10|10|10,8.309,54.476,62.787,28,cuda,8,NVIDIA A100-SXM4-80GB,gpu108-09-l,2.11.0+cu128,8.1.0,1.5.0,a100-reference
2026-09-02T00:04:09+00:00,Ham,Spectro,28,109,105,431,1,2,0.8761904761904762,0.8769063180827887,10,1000,10|10|10|10|10|10|10|10|10|10,0.959,27.684,28.644,28,cuda,8,NVIDIA A100-SXM4-80GB,gpu108-09-l,2.11.0+cu128,8.1.0,1.5.0,a100-reference
2026-09-02T00:04:38+00:00,ItalyPowerDemand,Sensor,28,67,1029,24,1,2,0.956268221574344,0.9562423500611995,10,1000,10|10|10|10|10|10|10|10|10|10,0.307,28.06,28.369,28,cuda,8,NVIDIA A100-SXM4-80GB,gpu108-09-l,2.11.0+cu128,8.1.0,1.5.0,a100-reference
2026-09-02T00:05:58+00:00,MixedShapesSmallTrain,Image,28,100,2425,1024,1,5,0.937319587628866,0.9365259696425996,10,1000,10|10|10|10|10|10|10|10|10|10,25.172,55.041,80.216,28,cuda,8,NVIDIA A100-SXM4-80GB,gpu108-09-l,2.11.0+cu128,8.1.0,1.5.0,a100-reference
2026-09-02T00:07:00+00:00,PhalangesOutlinesCorrect,Image,28,1800,858,80,1,2,0.8717948717948718,0.8482236932520959,10,1000,10|10|10|10|10|10|10|10|10|10,2.094,59.851,61.947,28,cuda,8,NVIDIA A100-SXM4-80GB,gpu108-09-l,2.11.0+cu128,8.1.0,1.5.0,a100-reference
2026-09-02T00:07:29+00:00,Plane,Sensor,28,105,105,144,1,7,1.0,1.0,10,1000,10|10|10|10|10|10|10|10|10|10,0.337,28.053,28.392,28,cuda,8,NVIDIA A100-SXM4-80GB,gpu108-09-l,2.11.0+cu128,8.1.0,1.5.0,a100-reference
2026-09-02T00:07:58+00:00,Rock,Spectrum,28,20,50,2844,1,4,0.74,0.7579365079365079,10,1000,10|10|10|10|10|10|10|10|10|10,2.272,27.43,29.703,28,cuda,8,NVIDIA A100-SXM4-80GB,gpu108-09-l,2.11.0+cu128,8.1.0,1.5.0,a100-reference
2026-09-02T00:08:32+00:00,ScreenType,Device,28,375,375,720,1,3,0.688,0.6880000000000001,10,1000,10|10|10|10|10|10|10|10|10|10,5.256,27.99,33.248,28,cuda,8,NVIDIA A100-SXM4-80GB,gpu108-09-l,2.11.0+cu128,8.1.0,1.5.0,a100-reference
2026-09-02T00:09:00+00:00,ShapeletSim,Simulated,28,20,180,500,1,2,1.0,1.0,10,1000,10|10|10|10|10|10|10|10|10|10,1.032,27.336,28.37,28,cuda,8,NVIDIA A100-SXM4-80GB,gpu108-09-l,2.11.0+cu128,8.1.0,1.5.0,a100-reference
2026-09-02T00:09:28+00:00,SmoothSubspace,Simulated,28,150,150,15,1,3,0.98,0.98,10,1000,10|10|10|10|10|10|10|10|10|10,0.083,28.112,28.196,28,cuda,8,NVIDIA A100-SXM4-80GB,gpu108-09-l,2.11.0+cu128,8.1.0,1.5.0,a100-reference
2026-09-02T00:10:51+00:00,UWaveGestureLibraryX,Motion,28,896,3582,315,1,8,0.8693467336683417,0.8680669866833539,10,1000,10|10|10|10|10|10|10|10|10|10,13.528,68.745,82.275,28,cuda,8,NVIDIA A100-SXM4-80GB,gpu108-09-l,2.11.0+cu128,8.1.0,1.5.0,a100-reference
2026-09-02T00:12:13+00:00,UWaveGestureLibraryZ,Motion,28,896,3582,315,1,8,0.7998324958123953,0.8011747684220187,10,1000,10|10|10|10|10|10|10|10|10|10,13.484,68.217,81.704,28,cuda,8,NVIDIA A100-SXM4-80GB,gpu108-09-l,2.11.0+cu128,8.1.0,1.5.0,a100-reference
2026-09-02T00:12:41+00:00,Wine,Spectro,28,57,54,234,1,2,0.9814814814814815,0.9814814814814814,10,1000,10|10|10|10|10|10|10|10|10|10,0.298,27.338,27.637,28,cuda,8,NVIDIA A100-SXM4-80GB,gpu108-09-l,2.11.0+cu128,8.1.0,1.5.0,a100-reference
2026-09-02T00:13:11+00:00,Worms,Motion,28,181,77,900,1,5,0.7142857142857143,0.6837296037296037,10,1000,10|10|10|10|10|10|10|10|10|10,2.329,28.201,30.531,28,cuda,8,NVIDIA A100-SXM4-80GB,gpu108-09-l,2.11.0+cu128,8.1.0,1.5.0,a100-reference
