timestamp,dataset,ucr_type,resample,n_train,n_test,series_length,n_channels,n_classes,accuracy,balanced_accuracy,n_groups,n_kernels,tabpfn_n_estimators,feature_time,tabpfn_time,total_time,seed,device,n_cpus,gpu_name,host,torch_version,tabpfn_version,aeon_version,notes
2026-09-06T17:40:38+00:00,ECG200,ECG,19,100,100,96,1,2,0.91,0.8810763888888888,10,1000,10|10|10|10|10|10|10|10|10|10,0.229,27.663,27.893,19,cuda,8,NVIDIA A100-SXM4-80GB,gpu108-02-l,2.11.0+cu128,8.1.0,1.5.0,a100-reference
2026-09-06T17:41:06+00:00,GunPoint,Motion,19,50,150,150,1,2,0.9933333333333333,0.993421052631579,10,1000,10|10|10|10|10|10|10|10|10|10,0.334,27.438,27.773,19,cuda,8,NVIDIA A100-SXM4-80GB,gpu108-02-l,2.11.0+cu128,8.1.0,1.5.0,a100-reference
2026-09-06T17:41:34+00:00,FaceFour,Image,19,24,88,350,1,4,0.9204545454545454,0.9291958041958043,10,1000,10|10|10|10|10|10|10|10|10|10,0.427,27.461,27.89,19,cuda,8,NVIDIA A100-SXM4-80GB,gpu108-02-l,2.11.0+cu128,8.1.0,1.5.0,a100-reference
2026-09-06T17:42:04+00:00,MiddlePhalanxTW,Image,19,399,154,80,1,6,0.6298701298701299,0.41244400527009223,10,1000,10|10|10|10|10|10|10|10|10|10,0.481,29.028,29.511,19,cuda,8,NVIDIA A100-SXM4-80GB,gpu108-02-l,2.11.0+cu128,8.1.0,1.5.0,a100-reference
2026-09-06T17:42:33+00:00,ProximalPhalanxTW,Image,19,400,205,80,1,6,0.8097560975609757,0.6544420753375978,10,1000,10|10|10|10|10|10|10|10|10|10,0.525,29.083,29.61,19,cuda,8,NVIDIA A100-SXM4-80GB,gpu108-02-l,2.11.0+cu128,8.1.0,1.5.0,a100-reference
2026-09-06T17:43:01+00:00,Trace,Sensor,19,100,100,275,1,4,1.0,1.0,10,1000,10|10|10|10|10|10|10|10|10|10,0.583,27.62,28.205,19,cuda,8,NVIDIA A100-SXM4-80GB,gpu108-02-l,2.11.0+cu128,8.1.0,1.5.0,a100-reference
2026-09-06T17:43:30+00:00,GunPointAgeSpan,Motion,19,135,316,150,1,2,0.9810126582278481,0.9809294871794871,10,1000,10|10|10|10|10|10|10|10|10|10,0.706,28.249,28.956,19,cuda,8,NVIDIA A100-SXM4-80GB,gpu108-02-l,2.11.0+cu128,8.1.0,1.5.0,a100-reference
2026-09-06T17:44:00+00:00,DistalPhalanxOutlineCorrect,Image,19,600,276,80,1,2,0.8442028985507246,0.8354037267080745,10,1000,10|10|10|10|10|10|10|10|10|10,0.739,29.227,29.968,19,cuda,8,NVIDIA A100-SXM4-80GB,gpu108-02-l,2.11.0+cu128,8.1.0,1.5.0,a100-reference
2026-09-06T17:44:29+00:00,Lightning2,Sensor,19,60,61,637,1,2,0.8360655737704918,0.8268398268398269,10,1000,10|10|10|10|10|10|10|10|10|10,0.854,27.482,28.337,19,cuda,8,NVIDIA A100-SXM4-80GB,gpu108-02-l,2.11.0+cu128,8.1.0,1.5.0,a100-reference
2026-09-06T17:44:58+00:00,MoteStrain,Sensor,19,20,1252,84,1,2,0.9592651757188498,0.960964118364465,10,1000,10|10|10|10|10|10|10|10|10|10,1.12,28.096,29.218,19,cuda,8,NVIDIA A100-SXM4-80GB,gpu108-02-l,2.11.0+cu128,8.1.0,1.5.0,a100-reference
2026-09-06T17:45:27+00:00,ECGFiveDays,ECG,19,23,861,136,1,2,0.9895470383275261,0.9894859813084111,10,1000,10|10|10|10|10|10|10|10|10|10,1.242,27.797,29.041,19,cuda,8,NVIDIA A100-SXM4-80GB,gpu108-02-l,2.11.0+cu128,8.1.0,1.5.0,a100-reference
2026-09-06T17:45:58+00:00,OSULeaf,Image,19,200,242,427,1,6,0.9421487603305785,0.933237656063743,10,1000,10|10|10|10|10|10|10|10|10|10,1.927,28.406,30.335,19,cuda,8,NVIDIA A100-SXM4-80GB,gpu108-02-l,2.11.0+cu128,8.1.0,1.5.0,a100-reference
2026-09-06T17:46:28+00:00,HouseTwenty,Device,19,40,119,2000,1,2,0.9411764705882353,0.9382608695652175,10,1000,10|10|10|10|10|10|10|10|10|10,3.337,27.562,30.9,19,cuda,8,NVIDIA A100-SXM4-80GB,gpu108-02-l,2.11.0+cu128,8.1.0,1.5.0,a100-reference
2026-09-06T17:47:02+00:00,LargeKitchenAppliances,Device,19,375,375,720,1,3,0.952,0.952,10,1000,10|10|10|10|10|10|10|10|10|10,5.532,28.193,33.727,19,cuda,8,NVIDIA A100-SXM4-80GB,gpu108-02-l,2.11.0+cu128,8.1.0,1.5.0,a100-reference
2026-09-06T17:48:18+00:00,TwoPatterns,Simulated,19,1000,4000,128,1,4,1.0,1.0,10,1000,10|10|10|10|10|10|10|10|10|10,6.449,68.916,75.369,19,cuda,8,NVIDIA A100-SXM4-80GB,gpu108-02-l,2.11.0+cu128,8.1.0,1.5.0,a100-reference
2026-09-06T17:49:01+00:00,SemgHandMovementCh2,Spectrum,19,450,450,1500,1,6,0.8911111111111111,0.891111111111111,10,1000,10|10|10|10|10|10|10|10|10|10,14.087,28.305,42.394,19,cuda,8,NVIDIA A100-SXM4-80GB,gpu108-02-l,2.11.0+cu128,8.1.0,1.5.0,a100-reference
2026-09-06T17:50:23+00:00,UWaveGestureLibraryY,Motion,19,896,3582,315,1,8,0.8070910106085986,0.8075746218127102,10,1000,10|10|10|10|10|10|10|10|10|10,14.179,68.193,82.376,19,cuda,8,NVIDIA A100-SXM4-80GB,gpu108-02-l,2.11.0+cu128,8.1.0,1.5.0,a100-reference
2026-09-06T17:51:44+00:00,Mallat,Simulated,19,55,2345,1024,1,8,0.9671641791044776,0.9672251253442553,10,1000,10|10|10|10|10|10|10|10|10|10,25.154,55.081,80.237,19,cuda,8,NVIDIA A100-SXM4-80GB,gpu108-02-l,2.11.0+cu128,8.1.0,1.5.0,a100-reference
2026-09-06T17:53:36+00:00,UWaveGestureLibraryAll,Motion,19,896,3582,945,1,8,0.9715242881072027,0.971352899766838,10,1000,10|10|10|10|10|10|10|10|10|10,43.231,68.123,111.358,19,cuda,8,NVIDIA A100-SXM4-80GB,gpu108-02-l,2.11.0+cu128,8.1.0,1.5.0,a100-reference
2026-09-06T17:55:12+00:00,FordA,Sensor,19,3601,1320,500,1,2,0.9416666666666667,0.9413421301179569,10,1000,10|10|10|10|10|10|10|10|10|10,25.172,70.555,95.737,19,cuda,8,NVIDIA A100-SXM4-80GB,gpu108-02-l,2.11.0+cu128,8.1.0,1.5.0,a100-reference
