timestamp,dataset,ucr_type,resample,n_train,n_test,series_length,n_channels,n_classes,accuracy,balanced_accuracy,n_groups,n_kernels,tabpfn_n_estimators,feature_time,tabpfn_time,total_time,seed,device,n_cpus,gpu_name,host,torch_version,tabpfn_version,aeon_version,notes
2026-09-06T13:52:03+00:00,ECG200,ECG,4,100,100,96,1,2,0.9,0.8975694444444444,10,1000,10|10|10|10|10|10|10|10|10|10,0.228,27.478,27.708,4,cuda,8,NVIDIA A100-SXM4-80GB,gpu108-02-l,2.11.0+cu128,8.1.0,1.5.0,a100-reference
2026-09-06T13:52:31+00:00,GunPoint,Motion,4,50,150,150,1,2,1.0,1.0,10,1000,10|10|10|10|10|10|10|10|10|10,0.329,27.294,27.625,4,cuda,8,NVIDIA A100-SXM4-80GB,gpu108-02-l,2.11.0+cu128,8.1.0,1.5.0,a100-reference
2026-09-06T13:52:58+00:00,FaceFour,Image,4,24,88,350,1,4,0.9318181818181818,0.9388111888111889,10,1000,10|10|10|10|10|10|10|10|10|10,0.424,27.048,27.473,4,cuda,8,NVIDIA A100-SXM4-80GB,gpu108-02-l,2.11.0+cu128,8.1.0,1.5.0,a100-reference
2026-09-06T13:53:28+00:00,MiddlePhalanxTW,Image,4,399,154,80,1,6,0.5844155844155844,0.37671277997364955,10,1000,10|10|10|10|10|10|10|10|10|10,0.471,28.695,29.168,4,cuda,8,NVIDIA A100-SXM4-80GB,gpu108-02-l,2.11.0+cu128,8.1.0,1.5.0,a100-reference
2026-09-06T13:53:57+00:00,ProximalPhalanxTW,Image,4,400,205,80,1,6,0.8292682926829268,0.7281005685856433,10,1000,10|10|10|10|10|10|10|10|10|10,0.516,28.993,29.511,4,cuda,8,NVIDIA A100-SXM4-80GB,gpu108-02-l,2.11.0+cu128,8.1.0,1.5.0,a100-reference
2026-09-06T13:54:25+00:00,Trace,Sensor,4,100,100,275,1,4,1.0,1.0,10,1000,10|10|10|10|10|10|10|10|10|10,0.576,27.429,28.007,4,cuda,8,NVIDIA A100-SXM4-80GB,gpu108-02-l,2.11.0+cu128,8.1.0,1.5.0,a100-reference
2026-09-06T13:54:54+00:00,GunPointAgeSpan,Motion,4,135,316,150,1,2,0.990506329113924,0.9905448717948718,10,1000,10|10|10|10|10|10|10|10|10|10,0.693,28.244,28.939,4,cuda,8,NVIDIA A100-SXM4-80GB,gpu108-02-l,2.11.0+cu128,8.1.0,1.5.0,a100-reference
2026-09-06T13:55:24+00:00,DistalPhalanxOutlineCorrect,Image,4,600,276,80,1,2,0.8079710144927537,0.7944099378881988,10,1000,10|10|10|10|10|10|10|10|10|10,0.735,28.979,29.716,4,cuda,8,NVIDIA A100-SXM4-80GB,gpu108-02-l,2.11.0+cu128,8.1.0,1.5.0,a100-reference
2026-09-06T13:55:52+00:00,Lightning2,Sensor,4,60,61,637,1,2,0.819672131147541,0.8225108225108224,10,1000,10|10|10|10|10|10|10|10|10|10,0.814,27.144,27.959,4,cuda,8,NVIDIA A100-SXM4-80GB,gpu108-02-l,2.11.0+cu128,8.1.0,1.5.0,a100-reference
2026-09-06T13:56:21+00:00,MoteStrain,Sensor,4,20,1252,84,1,2,0.8905750798722045,0.8923538096155081,10,1000,10|10|10|10|10|10|10|10|10|10,1.106,27.788,28.895,4,cuda,8,NVIDIA A100-SXM4-80GB,gpu108-02-l,2.11.0+cu128,8.1.0,1.5.0,a100-reference
2026-09-06T13:56:50+00:00,ECGFiveDays,ECG,4,23,861,136,1,2,1.0,1.0,10,1000,10|10|10|10|10|10|10|10|10|10,1.224,27.551,28.776,4,cuda,8,NVIDIA A100-SXM4-80GB,gpu108-02-l,2.11.0+cu128,8.1.0,1.5.0,a100-reference
2026-09-06T13:57:20+00:00,OSULeaf,Image,4,200,242,427,1,6,0.9586776859504132,0.9543321412886631,10,1000,10|10|10|10|10|10|10|10|10|10,1.907,28.439,30.349,4,cuda,8,NVIDIA A100-SXM4-80GB,gpu108-02-l,2.11.0+cu128,8.1.0,1.5.0,a100-reference
2026-09-06T13:57:51+00:00,HouseTwenty,Device,4,40,119,2000,1,2,0.957983193277311,0.9527536231884058,10,1000,10|10|10|10|10|10|10|10|10|10,3.194,27.316,30.512,4,cuda,8,NVIDIA A100-SXM4-80GB,gpu108-02-l,2.11.0+cu128,8.1.0,1.5.0,a100-reference
2026-09-06T13:58:24+00:00,LargeKitchenAppliances,Device,4,375,375,720,1,3,0.944,0.944,10,1000,10|10|10|10|10|10|10|10|10|10,5.494,28.061,33.557,4,cuda,8,NVIDIA A100-SXM4-80GB,gpu108-02-l,2.11.0+cu128,8.1.0,1.5.0,a100-reference
2026-09-06T13:59:39+00:00,TwoPatterns,Simulated,4,1000,4000,128,1,4,1.0,1.0,10,1000,10|10|10|10|10|10|10|10|10|10,6.42,68.025,74.448,4,cuda,8,NVIDIA A100-SXM4-80GB,gpu108-02-l,2.11.0+cu128,8.1.0,1.5.0,a100-reference
2026-09-06T14:00:21+00:00,SemgHandMovementCh2,Spectrum,4,450,450,1500,1,6,0.9,0.9,10,1000,10|10|10|10|10|10|10|10|10|10,13.728,28.293,42.023,4,cuda,8,NVIDIA A100-SXM4-80GB,gpu108-02-l,2.11.0+cu128,8.1.0,1.5.0,a100-reference
2026-09-06T14:01:43+00:00,UWaveGestureLibraryY,Motion,4,896,3582,315,1,8,0.8012283640424344,0.801870620850837,10,1000,10|10|10|10|10|10|10|10|10|10,14.066,67.478,81.548,4,cuda,8,NVIDIA A100-SXM4-80GB,gpu108-02-l,2.11.0+cu128,8.1.0,1.5.0,a100-reference
2026-09-06T14:03:03+00:00,Mallat,Simulated,4,55,2345,1024,1,8,0.9756929637526652,0.9756034766847916,10,1000,10|10|10|10|10|10|10|10|10|10,24.991,54.412,79.406,4,cuda,8,NVIDIA A100-SXM4-80GB,gpu108-02-l,2.11.0+cu128,8.1.0,1.5.0,a100-reference
