timestamp,dataset,ucr_type,resample,n_train,n_test,series_length,n_channels,n_classes,accuracy,balanced_accuracy,n_groups,n_kernels,tabpfn_n_estimators,feature_time,tabpfn_time,total_time,seed,device,n_cpus,gpu_name,host,torch_version,tabpfn_version,aeon_version,notes
2026-09-01T23:28:52+00:00,ACSF1,Device,26,100,100,1460,1,10,0.86,0.86,10,1000,10|10|10|10|10|10|10|10|10|10,3.005,27.508,30.515,26,cuda,8,NVIDIA A100-SXM4-80GB,gpu108-09-l,2.11.0+cu128,8.1.0,1.5.0,a100-reference
2026-09-01T23:29:19+00:00,BeetleFly,Image,26,20,20,512,1,2,0.9,0.9,10,1000,10|10|10|10|10|10|10|10|10|10,0.271,26.958,27.231,26,cuda,8,NVIDIA A100-SXM4-80GB,gpu108-09-l,2.11.0+cu128,8.1.0,1.5.0,a100-reference
2026-09-01T23:29:48+00:00,DistalPhalanxOutlineAgeGroup,Image,26,400,139,80,1,3,0.8201438848920863,0.796117630015935,10,1000,10|10|10|10|10|10|10|10|10|10,0.455,28.43,28.886,26,cuda,8,NVIDIA A100-SXM4-80GB,gpu108-09-l,2.11.0+cu128,8.1.0,1.5.0,a100-reference
2026-09-01T23:31:04+00:00,ECG5000,ECG,26,500,4500,140,1,5,0.9406666666666667,0.5503326491687337,10,1000,10|10|10|10|10|10|10|10|10|10,6.781,68.483,75.266,26,cuda,8,NVIDIA A100-SXM4-80GB,gpu108-09-l,2.11.0+cu128,8.1.0,1.5.0,a100-reference
2026-09-01T23:31:35+00:00,Fish,Image,26,175,175,463,1,7,0.9657142857142857,0.9650800759175143,10,1000,10|10|10|10|10|10|10|10|10|10,1.605,29.852,31.459,26,cuda,8,NVIDIA A100-SXM4-80GB,gpu108-09-l,2.11.0+cu128,8.1.0,1.5.0,a100-reference
2026-09-01T23:32:41+00:00,FreezerRegularTrain,Sensor,26,150,2850,301,1,2,0.9992982456140351,0.9992982456140351,10,1000,10|10|10|10|10|10|10|10|10|10,8.673,56.983,65.658,26,cuda,8,NVIDIA A100-SXM4-80GB,gpu108-09-l,2.11.0+cu128,8.1.0,1.5.0,a100-reference
2026-09-01T23:33:44+00:00,FreezerSmallTrain,Sensor,26,28,2850,301,1,2,0.9975438596491228,0.9975438596491228,10,1000,10|10|10|10|10|10|10|10|10|10,8.334,55.124,63.46,26,cuda,8,NVIDIA A100-SXM4-80GB,gpu108-09-l,2.11.0+cu128,8.1.0,1.5.0,a100-reference
2026-09-01T23:34:13+00:00,Ham,Spectro,26,109,105,431,1,2,0.8476190476190476,0.8485838779956427,10,1000,10|10|10|10|10|10|10|10|10|10,0.96,27.398,28.36,26,cuda,8,NVIDIA A100-SXM4-80GB,gpu108-09-l,2.11.0+cu128,8.1.0,1.5.0,a100-reference
2026-09-01T23:34:41+00:00,ItalyPowerDemand,Sensor,26,67,1029,24,1,2,0.9591836734693877,0.9591946597760551,10,1000,10|10|10|10|10|10|10|10|10|10,0.308,27.869,28.179,26,cuda,8,NVIDIA A100-SXM4-80GB,gpu108-09-l,2.11.0+cu128,8.1.0,1.5.0,a100-reference
2026-09-01T23:36:01+00:00,MixedShapesSmallTrain,Image,26,100,2425,1024,1,5,0.945979381443299,0.9477776423166455,10,1000,10|10|10|10|10|10|10|10|10|10,25.285,54.246,79.533,26,cuda,8,NVIDIA A100-SXM4-80GB,gpu108-09-l,2.11.0+cu128,8.1.0,1.5.0,a100-reference
2026-09-01T23:37:02+00:00,PhalangesOutlinesCorrect,Image,26,1800,858,80,1,2,0.8741258741258742,0.8573457327408494,10,1000,10|10|10|10|10|10|10|10|10|10,2.1,58.996,61.097,26,cuda,8,NVIDIA A100-SXM4-80GB,gpu108-09-l,2.11.0+cu128,8.1.0,1.5.0,a100-reference
2026-09-01T23:37:30+00:00,Plane,Sensor,26,105,105,144,1,7,1.0,1.0,10,1000,10|10|10|10|10|10|10|10|10|10,0.338,27.755,28.094,26,cuda,8,NVIDIA A100-SXM4-80GB,gpu108-09-l,2.11.0+cu128,8.1.0,1.5.0,a100-reference
2026-09-01T23:38:00+00:00,Rock,Spectrum,26,20,50,2844,1,4,0.68,0.7420634920634921,10,1000,10|10|10|10|10|10|10|10|10|10,2.282,27.299,29.582,26,cuda,8,NVIDIA A100-SXM4-80GB,gpu108-09-l,2.11.0+cu128,8.1.0,1.5.0,a100-reference
2026-09-01T23:38:33+00:00,ScreenType,Device,26,375,375,720,1,3,0.712,0.7120000000000001,10,1000,10|10|10|10|10|10|10|10|10|10,5.266,27.736,33.003,26,cuda,8,NVIDIA A100-SXM4-80GB,gpu108-09-l,2.11.0+cu128,8.1.0,1.5.0,a100-reference
2026-09-01T23:39:01+00:00,ShapeletSim,Simulated,26,20,180,500,1,2,1.0,1.0,10,1000,10|10|10|10|10|10|10|10|10|10,1.035,27.166,28.203,26,cuda,8,NVIDIA A100-SXM4-80GB,gpu108-09-l,2.11.0+cu128,8.1.0,1.5.0,a100-reference
2026-09-01T23:39:29+00:00,SmoothSubspace,Simulated,26,150,150,15,1,3,0.96,0.96,10,1000,10|10|10|10|10|10|10|10|10|10,0.083,27.654,27.739,26,cuda,8,NVIDIA A100-SXM4-80GB,gpu108-09-l,2.11.0+cu128,8.1.0,1.5.0,a100-reference
2026-09-01T23:40:50+00:00,UWaveGestureLibraryX,Motion,26,896,3582,315,1,8,0.8746510329424902,0.8733374012684642,10,1000,10|10|10|10|10|10|10|10|10|10,13.514,67.157,80.673,26,cuda,8,NVIDIA A100-SXM4-80GB,gpu108-09-l,2.11.0+cu128,8.1.0,1.5.0,a100-reference
2026-09-01T23:42:11+00:00,UWaveGestureLibraryZ,Motion,26,896,3582,315,1,8,0.8029034059184813,0.8039308238192138,10,1000,10|10|10|10|10|10|10|10|10|10,13.563,67.435,81.0,26,cuda,8,NVIDIA A100-SXM4-80GB,gpu108-09-l,2.11.0+cu128,8.1.0,1.5.0,a100-reference
2026-09-01T23:42:39+00:00,Wine,Spectro,26,57,54,234,1,2,0.9074074074074074,0.9074074074074074,10,1000,10|10|10|10|10|10|10|10|10|10,0.298,27.499,27.798,26,cuda,8,NVIDIA A100-SXM4-80GB,gpu108-09-l,2.11.0+cu128,8.1.0,1.5.0,a100-reference
2026-09-01T23:43:09+00:00,Worms,Motion,26,181,77,900,1,5,0.8051948051948052,0.7637412587412588,10,1000,10|10|10|10|10|10|10|10|10|10,2.338,27.974,30.314,26,cuda,8,NVIDIA A100-SXM4-80GB,gpu108-09-l,2.11.0+cu128,8.1.0,1.5.0,a100-reference
