timestamp,dataset,ucr_type,resample,transformer,selector,top_n,n_train,n_test,n_classes,pool_features,used_features,components_capped,accuracy,balanced_accuracy,tabpfn_n_estimators,transform_time,select_time,tabpfn_time,total_time,seed,device,n_cpus,gpu_name,host,notes
2026-09-06T15:05:46+00:00,ACSF1,Device,20,MultiRocket,pca,100,100,100,10,49728,100,0,0.66,0.66,8,1.038,1.948,1.649,4.635,20,cuda,16,NVIDIA A100-SXM4-80GB,gpu201-02-l,a100-reference
2026-09-06T15:05:48+00:00,BeetleFly,Image,20,MultiRocket,pca,100,20,20,2,49728,20,1,0.45,0.45,8,0.154,0.125,1.054,1.333,20,cuda,16,NVIDIA A100-SXM4-80GB,gpu201-02-l,a100-reference
2026-09-06T15:06:00+00:00,DistalPhalanxOutlineAgeGroup,Image,20,MultiRocket,pca,100,400,139,3,49728,100,0,0.7482014388489209,0.7717224395190497,8,0.201,9.601,1.901,11.703,20,cuda,16,NVIDIA A100-SXM4-80GB,gpu201-02-l,a100-reference
2026-09-06T15:06:12+00:00,ECG5000,ECG,20,MultiRocket,pca,100,500,4500,5,49728,100,0,0.942,0.48885388078463865,8,4.5,5.411,2.493,12.403,20,cuda,16,NVIDIA A100-SXM4-80GB,gpu201-02-l,a100-reference
2026-09-06T15:06:19+00:00,Fish,Image,20,MultiRocket,pca,100,175,175,7,49728,100,0,0.9828571428571429,0.9840194698569082,8,0.427,5.26,1.278,6.964,20,cuda,16,NVIDIA A100-SXM4-80GB,gpu201-02-l,a100-reference
2026-09-06T15:06:31+00:00,FreezerRegularTrain,Sensor,20,MultiRocket,pca,100,150,2850,2,49728,100,0,0.9975438596491228,0.9975438596491228,8,3.507,5.469,2.951,11.928,20,cuda,16,NVIDIA A100-SXM4-80GB,gpu201-02-l,a100-reference
2026-09-06T15:06:39+00:00,FreezerSmallTrain,Sensor,20,MultiRocket,pca,100,28,2850,2,49728,28,1,0.9666666666666667,0.9666666666666667,8,4.346,1.031,2.041,7.417,20,cuda,16,NVIDIA A100-SXM4-80GB,gpu201-02-l,a100-reference
2026-09-06T15:06:41+00:00,Ham,Spectro,20,MultiRocket,pca,100,109,105,2,49728,100,0,0.8095238095238095,0.8115468409586056,8,0.273,0.797,1.477,2.547,20,cuda,16,NVIDIA A100-SXM4-80GB,gpu201-02-l,a100-reference
2026-09-06T15:06:43+00:00,ItalyPowerDemand,Sensor,20,MultiRocket,pca,100,67,1029,2,49728,67,1,0.956268221574344,0.9563046828958701,8,0.283,0.652,1.067,2.003,20,cuda,16,NVIDIA A100-SXM4-80GB,gpu201-02-l,a100-reference
2026-09-06T15:06:58+00:00,MixedShapesSmallTrain,Image,20,MultiRocket,pca,100,100,2425,5,49728,100,0,0.928659793814433,0.9277554581250922,8,5.983,5.471,2.985,14.439,20,cuda,16,NVIDIA A100-SXM4-80GB,gpu201-02-l,a100-reference
2026-09-06T15:07:19+00:00,PhalangesOutlinesCorrect,Image,20,MultiRocket,pca,100,1800,858,2,49728,100,0,0.8578088578088578,0.8362613953914517,8,1.099,17.3,2.437,20.835,20,cuda,16,NVIDIA A100-SXM4-80GB,gpu201-02-l,a100-reference
2026-09-06T15:07:27+00:00,Plane,Sensor,20,MultiRocket,pca,100,105,105,7,49728,100,0,0.9904761904761905,0.9904761904761905,8,0.143,5.994,1.206,7.343,20,cuda,16,NVIDIA A100-SXM4-80GB,gpu201-02-l,a100-reference
2026-09-06T15:07:30+00:00,Rock,Spectrum,20,MultiRocket,pca,100,20,50,4,49728,20,1,0.78,0.7837301587301588,8,0.908,0.907,1.895,3.71,20,cuda,16,NVIDIA A100-SXM4-80GB,gpu201-02-l,a100-reference
2026-09-06T15:07:46+00:00,ScreenType,Device,20,MultiRocket,pca,100,375,375,3,49728,100,0,0.6533333333333333,0.6533333333333333,8,1.101,13.334,1.279,15.713,20,cuda,16,NVIDIA A100-SXM4-80GB,gpu201-02-l,a100-reference
2026-09-06T15:07:49+00:00,ShapeletSim,Simulated,20,MultiRocket,pca,100,20,180,2,49728,20,1,1.0,1.0,8,0.484,1.128,1.261,2.874,20,cuda,16,NVIDIA A100-SXM4-80GB,gpu201-02-l,a100-reference
2026-09-06T15:08:03+00:00,SmoothSubspace,Simulated,20,MultiRocket,pca,100,150,150,3,49728,100,0,0.96,0.96,8,0.072,13.109,1.115,14.296,20,cuda,16,NVIDIA A100-SXM4-80GB,gpu201-02-l,a100-reference
2026-09-06T15:08:28+00:00,UWaveGestureLibraryX,Motion,20,MultiRocket,pca,100,896,3582,8,49728,100,0,0.8858179787828029,0.8846567512749697,8,3.097,18.126,3.369,24.592,20,cuda,16,NVIDIA A100-SXM4-80GB,gpu201-02-l,a100-reference
2026-09-06T15:08:41+00:00,UWaveGestureLibraryZ,Motion,20,MultiRocket,pca,100,896,3582,8,49728,100,0,0.8366834170854272,0.8374665306303315,8,4.595,4.927,2.421,11.943,20,cuda,16,NVIDIA A100-SXM4-80GB,gpu201-02-l,a100-reference
2026-09-06T15:08:42+00:00,Wine,Spectro,20,MultiRocket,pca,100,57,54,2,49728,57,1,0.8703703703703703,0.8703703703703703,8,0.113,0.436,1.108,1.658,20,cuda,16,NVIDIA A100-SXM4-80GB,gpu201-02-l,a100-reference
2026-09-06T15:08:52+00:00,Worms,Motion,20,MultiRocket,pca,100,181,77,5,49728,100,0,0.7792207792207793,0.7513286713286714,8,0.75,7.817,1.031,9.599,20,cuda,16,NVIDIA A100-SXM4-80GB,gpu201-02-l,a100-reference
