timestamp,dataset,ucr_type,resample,transformer,selector,top_n,n_train,n_test,n_classes,pool_features,used_features,components_capped,accuracy,balanced_accuracy,tabpfn_n_estimators,transform_time,select_time,tabpfn_time,total_time,seed,device,n_cpus,gpu_name,host,notes
2026-09-06T15:30:26+00:00,ACSF1,Device,27,MultiRocket,pca,100,100,100,10,49728,100,0,0.75,0.75,8,1.049,2.051,1.619,4.718,27,cuda,16,NVIDIA A100-SXM4-80GB,gpu201-02-l,a100-reference
2026-09-06T15:30:29+00:00,BeetleFly,Image,27,MultiRocket,pca,100,20,20,2,49728,20,1,0.65,0.65,8,0.217,0.419,1.755,2.391,27,cuda,16,NVIDIA A100-SXM4-80GB,gpu201-02-l,a100-reference
2026-09-06T15:30:44+00:00,DistalPhalanxOutlineAgeGroup,Image,27,MultiRocket,pca,100,400,139,3,49728,100,0,0.7985611510791367,0.7941764450239027,8,0.218,13.061,2.074,15.353,27,cuda,16,NVIDIA A100-SXM4-80GB,gpu201-02-l,a100-reference
2026-09-06T15:30:56+00:00,ECG5000,ECG,27,MultiRocket,pca,100,500,4500,5,49728,100,0,0.9475555555555556,0.5440878127971924,8,4.751,4.416,2.657,11.825,27,cuda,16,NVIDIA A100-SXM4-80GB,gpu201-02-l,a100-reference
2026-09-06T15:31:09+00:00,Fish,Image,27,MultiRocket,pca,100,175,175,7,49728,100,0,0.9885714285714285,0.9899718508092893,8,0.385,11.184,1.424,12.993,27,cuda,16,NVIDIA A100-SXM4-80GB,gpu201-02-l,a100-reference
2026-09-06T15:31:26+00:00,FreezerRegularTrain,Sensor,27,MultiRocket,pca,100,150,2850,2,49728,100,0,0.9982456140350877,0.9982456140350877,8,2.745,11.566,2.944,17.256,27,cuda,16,NVIDIA A100-SXM4-80GB,gpu201-02-l,a100-reference
2026-09-06T15:31:33+00:00,FreezerSmallTrain,Sensor,27,MultiRocket,pca,100,28,2850,2,49728,28,1,0.988421052631579,0.9884210526315789,8,2.602,2.442,1.479,6.523,27,cuda,16,NVIDIA A100-SXM4-80GB,gpu201-02-l,a100-reference
2026-09-06T15:31:42+00:00,Ham,Spectro,27,MultiRocket,pca,100,109,105,2,49728,100,0,0.780952380952381,0.7821350762527233,8,0.272,7.453,1.088,8.813,27,cuda,16,NVIDIA A100-SXM4-80GB,gpu201-02-l,a100-reference
2026-09-06T15:31:51+00:00,ItalyPowerDemand,Sensor,27,MultiRocket,pca,100,67,1029,2,49728,67,1,0.9552964042759962,0.9553243574051408,8,0.275,6.237,2.474,8.987,27,cuda,16,NVIDIA A100-SXM4-80GB,gpu201-02-l,a100-reference
2026-09-06T15:32:07+00:00,MixedShapesSmallTrain,Image,27,MultiRocket,pca,100,100,2425,5,49728,100,0,0.9018556701030928,0.9064887652911233,8,5.038,8.7,2.131,15.87,27,cuda,16,NVIDIA A100-SXM4-80GB,gpu201-02-l,a100-reference
2026-09-06T15:32:35+00:00,PhalangesOutlinesCorrect,Image,27,MultiRocket,pca,100,1800,858,2,49728,100,0,0.8869463869463869,0.8733565440469101,8,0.904,24.193,2.324,27.421,27,cuda,16,NVIDIA A100-SXM4-80GB,gpu201-02-l,a100-reference
2026-09-06T15:32:42+00:00,Plane,Sensor,27,MultiRocket,pca,100,105,105,7,49728,100,0,1.0,1.0,8,0.146,5.96,1.101,7.207,27,cuda,16,NVIDIA A100-SXM4-80GB,gpu201-02-l,a100-reference
2026-09-06T15:32:45+00:00,Rock,Spectrum,27,MultiRocket,pca,100,20,50,4,49728,20,1,0.86,0.8690476190476191,8,0.935,0.737,1.024,2.695,27,cuda,16,NVIDIA A100-SXM4-80GB,gpu201-02-l,a100-reference
2026-09-06T15:32:51+00:00,ScreenType,Device,27,MultiRocket,pca,100,375,375,3,49728,100,0,0.6506666666666666,0.6506666666666667,8,1.128,3.624,1.33,6.082,27,cuda,16,NVIDIA A100-SXM4-80GB,gpu201-02-l,a100-reference
2026-09-06T15:32:54+00:00,ShapeletSim,Simulated,27,MultiRocket,pca,100,20,180,2,49728,20,1,0.9166666666666666,0.9166666666666667,8,0.488,0.294,1.819,2.601,27,cuda,16,NVIDIA A100-SXM4-80GB,gpu201-02-l,a100-reference
2026-09-06T15:33:01+00:00,SmoothSubspace,Simulated,27,MultiRocket,pca,100,150,150,3,49728,100,0,0.9666666666666667,0.9666666666666667,8,0.081,5.877,1.235,7.193,27,cuda,16,NVIDIA A100-SXM4-80GB,gpu201-02-l,a100-reference
2026-09-06T15:33:13+00:00,UWaveGestureLibraryX,Motion,27,MultiRocket,pca,100,896,3582,8,49728,100,0,0.8821887213847013,0.880632047049668,8,3.092,5.448,2.895,11.435,27,cuda,16,NVIDIA A100-SXM4-80GB,gpu201-02-l,a100-reference
2026-09-06T15:33:31+00:00,UWaveGestureLibraryZ,Motion,27,MultiRocket,pca,100,896,3582,8,49728,100,0,0.8274706867671692,0.828828383023843,8,3.056,13.223,2.368,18.646,27,cuda,16,NVIDIA A100-SXM4-80GB,gpu201-02-l,a100-reference
2026-09-06T15:33:36+00:00,Wine,Spectro,27,MultiRocket,pca,100,57,54,2,49728,57,1,0.8888888888888888,0.8888888888888888,8,0.114,3.126,1.113,4.352,27,cuda,16,NVIDIA A100-SXM4-80GB,gpu201-02-l,a100-reference
2026-09-06T15:33:48+00:00,Worms,Motion,27,MultiRocket,pca,100,181,77,5,49728,100,0,0.7272727272727273,0.7367948717948718,8,0.739,10.136,1.174,12.05,27,cuda,16,NVIDIA A100-SXM4-80GB,gpu201-02-l,a100-reference
