timestamp,dataset,ucr_type,resample,transformer,selector,top_n,n_train,n_test,n_classes,pool_features,used_features,components_capped,accuracy,balanced_accuracy,tabpfn_n_estimators,transform_time,select_time,tabpfn_time,total_time,seed,device,n_cpus,gpu_name,host,notes
2026-09-06T15:34:06+00:00,ACSF1,Device,28,MultiRocket,pca,100,100,100,10,49728,100,0,0.8,0.8,8,1.055,10.137,2.322,13.514,28,cuda,16,NVIDIA A100-SXM4-80GB,gpu201-02-l,a100-reference
2026-09-06T15:34:09+00:00,BeetleFly,Image,28,MultiRocket,pca,100,20,20,2,49728,20,1,0.5,0.5,8,0.156,1.575,1.464,3.194,28,cuda,16,NVIDIA A100-SXM4-80GB,gpu201-02-l,a100-reference
2026-09-06T15:34:17+00:00,DistalPhalanxOutlineAgeGroup,Image,28,MultiRocket,pca,100,400,139,3,49728,100,0,0.6906474820143885,0.6602346805736636,8,0.228,3.394,3.618,7.24,28,cuda,16,NVIDIA A100-SXM4-80GB,gpu201-02-l,a100-reference
2026-09-06T15:34:34+00:00,ECG5000,ECG,28,MultiRocket,pca,100,500,4500,5,49728,100,0,0.9468888888888889,0.5480341774515523,8,5.314,9.588,2.508,17.409,28,cuda,16,NVIDIA A100-SXM4-80GB,gpu201-02-l,a100-reference
2026-09-06T15:34:40+00:00,Fish,Image,28,MultiRocket,pca,100,175,175,7,49728,100,0,0.9828571428571429,0.9826901669758812,8,0.414,4.431,1.271,6.115,28,cuda,16,NVIDIA A100-SXM4-80GB,gpu201-02-l,a100-reference
2026-09-06T15:34:57+00:00,FreezerRegularTrain,Sensor,28,MultiRocket,pca,100,150,2850,2,49728,100,0,0.9968421052631579,0.996842105263158,8,3.372,11.384,2.179,16.935,28,cuda,16,NVIDIA A100-SXM4-80GB,gpu201-02-l,a100-reference
2026-09-06T15:35:02+00:00,FreezerSmallTrain,Sensor,28,MultiRocket,pca,100,28,2850,2,49728,28,1,0.992280701754386,0.992280701754386,8,2.6,0.716,1.509,4.826,28,cuda,16,NVIDIA A100-SXM4-80GB,gpu201-02-l,a100-reference
2026-09-06T15:35:05+00:00,Ham,Spectro,28,MultiRocket,pca,100,109,105,2,49728,100,0,0.8380952380952381,0.8382352941176471,8,0.274,1.163,1.386,2.823,28,cuda,16,NVIDIA A100-SXM4-80GB,gpu201-02-l,a100-reference
2026-09-06T15:35:07+00:00,ItalyPowerDemand,Sensor,28,MultiRocket,pca,100,67,1029,2,49728,67,1,0.9543245869776482,0.9542930323224081,8,0.281,0.779,1.122,2.182,28,cuda,16,NVIDIA A100-SXM4-80GB,gpu201-02-l,a100-reference
2026-09-06T15:35:19+00:00,MixedShapesSmallTrain,Image,28,MultiRocket,pca,100,100,2425,5,49728,100,0,0.9298969072164949,0.9313215478185646,8,5.51,1.847,3.318,10.676,28,cuda,16,NVIDIA A100-SXM4-80GB,gpu201-02-l,a100-reference
2026-09-06T15:35:34+00:00,PhalangesOutlinesCorrect,Image,28,MultiRocket,pca,100,1800,858,2,49728,100,0,0.8671328671328671,0.8433105043749141,8,1.823,11.595,2.349,15.767,28,cuda,16,NVIDIA A100-SXM4-80GB,gpu201-02-l,a100-reference
2026-09-06T15:35:42+00:00,Plane,Sensor,28,MultiRocket,pca,100,105,105,7,49728,100,0,1.0,1.0,8,0.159,6.584,1.079,7.822,28,cuda,16,NVIDIA A100-SXM4-80GB,gpu201-02-l,a100-reference
2026-09-06T15:35:46+00:00,Rock,Spectrum,28,MultiRocket,pca,100,20,50,4,49728,20,1,0.74,0.6765873015873015,8,0.926,0.956,1.325,3.207,28,cuda,16,NVIDIA A100-SXM4-80GB,gpu201-02-l,a100-reference
2026-09-06T15:35:57+00:00,ScreenType,Device,28,MultiRocket,pca,100,375,375,3,49728,100,0,0.6186666666666667,0.6186666666666667,8,1.109,8.031,1.836,10.975,28,cuda,16,NVIDIA A100-SXM4-80GB,gpu201-02-l,a100-reference
2026-09-06T15:36:00+00:00,ShapeletSim,Simulated,28,MultiRocket,pca,100,20,180,2,49728,20,1,1.0,1.0,8,0.517,1.013,1.61,3.14,28,cuda,16,NVIDIA A100-SXM4-80GB,gpu201-02-l,a100-reference
2026-09-06T15:36:13+00:00,SmoothSubspace,Simulated,28,MultiRocket,pca,100,150,150,3,49728,100,0,0.96,0.96,8,0.075,8.986,4.101,13.161,28,cuda,16,NVIDIA A100-SXM4-80GB,gpu201-02-l,a100-reference
2026-09-06T15:36:34+00:00,UWaveGestureLibraryX,Motion,28,MultiRocket,pca,100,896,3582,8,49728,100,0,0.8860971524288107,0.8849858656139287,8,3.222,11.88,5.562,20.664,28,cuda,16,NVIDIA A100-SXM4-80GB,gpu201-02-l,a100-reference
2026-09-06T15:36:50+00:00,UWaveGestureLibraryZ,Motion,28,MultiRocket,pca,100,896,3582,8,49728,100,0,0.8291457286432161,0.8302646383541747,8,3.386,10.086,2.54,16.011,28,cuda,16,NVIDIA A100-SXM4-80GB,gpu201-02-l,a100-reference
2026-09-06T15:36:55+00:00,Wine,Spectro,28,MultiRocket,pca,100,57,54,2,49728,57,1,0.9074074074074074,0.9074074074074074,8,0.112,3.886,1.021,5.019,28,cuda,16,NVIDIA A100-SXM4-80GB,gpu201-02-l,a100-reference
2026-09-06T15:37:08+00:00,Worms,Motion,28,MultiRocket,pca,100,181,77,5,49728,100,0,0.6883116883116883,0.666993006993007,8,0.768,10.602,1.476,12.845,28,cuda,16,NVIDIA A100-SXM4-80GB,gpu201-02-l,a100-reference
