timestamp,dataset,ucr_type,resample,transformer,selector,top_n,n_train,n_test,n_classes,pool_features,used_features,components_capped,accuracy,balanced_accuracy,tabpfn_n_estimators,transform_time,select_time,tabpfn_time,total_time,seed,device,n_cpus,gpu_name,host,notes
2026-09-06T14:03:37+00:00,ACSF1,Device,3,MultiRocket,pca,100,100,100,10,49728,100,0,0.76,0.76,8,1.043,5.996,1.632,8.67,3,cuda,16,NVIDIA A100-SXM4-80GB,gpu201-02-l,a100-reference
2026-09-06T14:03:39+00:00,BeetleFly,Image,3,MultiRocket,pca,100,20,20,2,49728,20,1,0.5,0.5,8,0.155,0.817,1.006,1.978,3,cuda,16,NVIDIA A100-SXM4-80GB,gpu201-02-l,a100-reference
2026-09-06T14:03:54+00:00,DistalPhalanxOutlineAgeGroup,Image,3,MultiRocket,pca,100,400,139,3,49728,100,0,0.7697841726618705,0.7705345501955673,8,0.215,13.291,1.3,14.805,3,cuda,16,NVIDIA A100-SXM4-80GB,gpu201-02-l,a100-reference
2026-09-06T14:04:09+00:00,ECG5000,ECG,3,MultiRocket,pca,100,500,4500,5,49728,100,0,0.946,0.5683130106373808,8,4.87,7.309,2.503,14.682,3,cuda,16,NVIDIA A100-SXM4-80GB,gpu201-02-l,a100-reference
2026-09-06T14:04:15+00:00,Fish,Image,3,MultiRocket,pca,100,175,175,7,49728,100,0,0.9885714285714285,0.9899718508092893,8,0.38,4.539,1.25,6.169,3,cuda,16,NVIDIA A100-SXM4-80GB,gpu201-02-l,a100-reference
2026-09-06T14:04:37+00:00,FreezerRegularTrain,Sensor,3,MultiRocket,pca,100,150,2850,2,49728,100,0,0.9989473684210526,0.9989473684210526,8,4.098,12.605,5.33,22.033,3,cuda,16,NVIDIA A100-SXM4-80GB,gpu201-02-l,a100-reference
2026-09-06T14:04:47+00:00,FreezerSmallTrain,Sensor,3,MultiRocket,pca,100,28,2850,2,49728,28,1,0.9754385964912281,0.975438596491228,8,3.273,2.324,4.58,10.177,3,cuda,16,NVIDIA A100-SXM4-80GB,gpu201-02-l,a100-reference
2026-09-06T14:04:58+00:00,Ham,Spectro,3,MultiRocket,pca,100,109,105,2,49728,100,0,0.8380952380952381,0.8382352941176471,8,0.415,7.841,1.998,10.254,3,cuda,16,NVIDIA A100-SXM4-80GB,gpu201-02-l,a100-reference
2026-09-06T14:05:07+00:00,ItalyPowerDemand,Sensor,3,MultiRocket,pca,100,67,1029,2,49728,67,1,0.9572400388726919,0.957183009202593,8,0.275,4.402,4.086,8.764,3,cuda,16,NVIDIA A100-SXM4-80GB,gpu201-02-l,a100-reference
2026-09-06T14:05:24+00:00,MixedShapesSmallTrain,Image,3,MultiRocket,pca,100,100,2425,5,49728,100,0,0.9076288659793814,0.9069885149522576,8,6.254,8.115,2.167,16.536,3,cuda,16,NVIDIA A100-SXM4-80GB,gpu201-02-l,a100-reference
2026-09-06T14:05:53+00:00,PhalangesOutlinesCorrect,Image,3,MultiRocket,pca,100,1800,858,2,49728,100,0,0.8741258741258742,0.8506802876906867,8,2.452,24.225,3.018,29.695,3,cuda,16,NVIDIA A100-SXM4-80GB,gpu201-02-l,a100-reference
2026-09-06T14:06:00+00:00,Plane,Sensor,3,MultiRocket,pca,100,105,105,7,49728,100,0,0.9904761904761905,0.9904761904761905,8,0.163,5.186,1.485,6.834,3,cuda,16,NVIDIA A100-SXM4-80GB,gpu201-02-l,a100-reference
2026-09-06T14:06:03+00:00,Rock,Spectrum,3,MultiRocket,pca,100,20,50,4,49728,20,1,0.78,0.7718253968253967,8,0.909,0.846,1.007,2.762,3,cuda,16,NVIDIA A100-SXM4-80GB,gpu201-02-l,a100-reference
2026-09-06T14:06:17+00:00,ScreenType,Device,3,MultiRocket,pca,100,375,375,3,49728,100,0,0.632,0.632,8,1.124,11.403,1.516,14.042,3,cuda,16,NVIDIA A100-SXM4-80GB,gpu201-02-l,a100-reference
2026-09-06T14:06:19+00:00,ShapeletSim,Simulated,3,MultiRocket,pca,100,20,180,2,49728,20,1,1.0,1.0,8,0.496,0.181,1.504,2.181,3,cuda,16,NVIDIA A100-SXM4-80GB,gpu201-02-l,a100-reference
2026-09-06T14:06:23+00:00,SmoothSubspace,Simulated,3,MultiRocket,pca,100,150,150,3,49728,100,0,0.9733333333333334,0.9733333333333333,8,0.08,2.156,1.181,3.417,3,cuda,16,NVIDIA A100-SXM4-80GB,gpu201-02-l,a100-reference
2026-09-06T14:06:40+00:00,UWaveGestureLibraryX,Motion,3,MultiRocket,pca,100,896,3582,8,49728,100,0,0.8844221105527639,0.8833269462788376,8,5.107,8.912,2.663,16.683,3,cuda,16,NVIDIA A100-SXM4-80GB,gpu201-02-l,a100-reference
2026-09-06T14:07:01+00:00,UWaveGestureLibraryZ,Motion,3,MultiRocket,pca,100,896,3582,8,49728,100,0,0.8428252372975991,0.8436621831541825,8,3.063,15.469,2.41,20.941,3,cuda,16,NVIDIA A100-SXM4-80GB,gpu201-02-l,a100-reference
2026-09-06T14:07:06+00:00,Wine,Spectro,3,MultiRocket,pca,100,57,54,2,49728,57,1,0.9814814814814815,0.9814814814814814,8,0.117,3.539,1.111,4.767,3,cuda,16,NVIDIA A100-SXM4-80GB,gpu201-02-l,a100-reference
2026-09-06T14:07:21+00:00,Worms,Motion,3,MultiRocket,pca,100,181,77,5,49728,100,0,0.7142857142857143,0.6548834498834498,8,0.723,13.155,1.024,14.903,3,cuda,16,NVIDIA A100-SXM4-80GB,gpu201-02-l,a100-reference
