timestamp,dataset,ucr_type,resample,transformer,selector,top_n,n_train,n_test,n_classes,pool_features,used_features,components_capped,accuracy,balanced_accuracy,tabpfn_n_estimators,transform_time,select_time,tabpfn_time,total_time,seed,device,n_cpus,gpu_name,host,notes
2026-09-06T14:07:36+00:00,ACSF1,Device,4,MultiRocket,pca,100,100,100,10,49728,100,0,0.8,0.8,8,0.961,7.65,2.247,10.859,4,cuda,16,NVIDIA A100-SXM4-80GB,gpu201-02-l,a100-reference
2026-09-06T14:07:38+00:00,BeetleFly,Image,4,MultiRocket,pca,100,20,20,2,49728,20,1,0.6,0.6,8,0.155,1.01,1.218,2.383,4,cuda,16,NVIDIA A100-SXM4-80GB,gpu201-02-l,a100-reference
2026-09-06T14:07:44+00:00,DistalPhalanxOutlineAgeGroup,Image,4,MultiRocket,pca,100,400,139,3,49728,100,0,0.7482014388489209,0.7235694625525134,8,0.201,4.267,1.777,6.245,4,cuda,16,NVIDIA A100-SXM4-80GB,gpu201-02-l,a100-reference
2026-09-06T14:08:00+00:00,ECG5000,ECG,4,MultiRocket,pca,100,500,4500,5,49728,100,0,0.9462222222222222,0.5356075215966569,8,4.953,6.715,3.903,15.57,4,cuda,16,NVIDIA A100-SXM4-80GB,gpu201-02-l,a100-reference
2026-09-06T14:08:18+00:00,Fish,Image,4,MultiRocket,pca,100,175,175,7,49728,100,0,0.9885714285714285,0.9897959183673469,8,0.609,16.111,1.165,17.886,4,cuda,16,NVIDIA A100-SXM4-80GB,gpu201-02-l,a100-reference
2026-09-06T14:08:37+00:00,FreezerRegularTrain,Sensor,4,MultiRocket,pca,100,150,2850,2,49728,100,0,0.9964912280701754,0.9964912280701754,8,2.725,12.931,2.773,18.429,4,cuda,16,NVIDIA A100-SXM4-80GB,gpu201-02-l,a100-reference
2026-09-06T14:08:45+00:00,FreezerSmallTrain,Sensor,4,MultiRocket,pca,100,28,2850,2,49728,28,1,0.9849122807017544,0.9849122807017544,8,3.884,2.017,1.753,7.654,4,cuda,16,NVIDIA A100-SXM4-80GB,gpu201-02-l,a100-reference
2026-09-06T14:08:47+00:00,Ham,Spectro,4,MultiRocket,pca,100,109,105,2,49728,100,0,0.7714285714285715,0.7717864923747277,8,0.27,0.982,1.012,2.264,4,cuda,16,NVIDIA A100-SXM4-80GB,gpu201-02-l,a100-reference
2026-09-06T14:08:49+00:00,ItalyPowerDemand,Sensor,4,MultiRocket,pca,100,67,1029,2,49728,67,1,0.9504373177842566,0.9505247291355002,8,0.271,1.234,1.005,2.51,4,cuda,16,NVIDIA A100-SXM4-80GB,gpu201-02-l,a100-reference
2026-09-06T14:09:00+00:00,MixedShapesSmallTrain,Image,4,MultiRocket,pca,100,100,2425,5,49728,100,0,0.9257731958762887,0.9259296646072185,8,6.391,1.493,2.156,10.041,4,cuda,16,NVIDIA A100-SXM4-80GB,gpu201-02-l,a100-reference
2026-09-06T14:09:27+00:00,PhalangesOutlinesCorrect,Image,4,MultiRocket,pca,100,1800,858,2,49728,100,0,0.8473193473193473,0.8282617160657841,8,1.124,20.136,5.492,26.751,4,cuda,16,NVIDIA A100-SXM4-80GB,gpu201-02-l,a100-reference
2026-09-06T14:09:32+00:00,Plane,Sensor,4,MultiRocket,pca,100,105,105,7,49728,100,0,1.0,1.0,8,0.241,0.964,4.007,5.212,4,cuda,16,NVIDIA A100-SXM4-80GB,gpu201-02-l,a100-reference
2026-09-06T14:09:35+00:00,Rock,Spectrum,4,MultiRocket,pca,100,20,50,4,49728,20,1,0.7,0.6984126984126984,8,1.03,0.396,1.294,2.72,4,cuda,16,NVIDIA A100-SXM4-80GB,gpu201-02-l,a100-reference
2026-09-06T14:09:52+00:00,ScreenType,Device,4,MultiRocket,pca,100,375,375,3,49728,100,0,0.656,0.656,8,1.102,14.852,1.347,17.301,4,cuda,16,NVIDIA A100-SXM4-80GB,gpu201-02-l,a100-reference
2026-09-06T14:09:55+00:00,ShapeletSim,Simulated,4,MultiRocket,pca,100,20,180,2,49728,20,1,1.0,1.0,8,0.486,1.189,1.079,2.754,4,cuda,16,NVIDIA A100-SXM4-80GB,gpu201-02-l,a100-reference
2026-09-06T14:10:09+00:00,SmoothSubspace,Simulated,4,MultiRocket,pca,100,150,150,3,49728,100,0,0.96,0.96,8,0.076,12.321,1.13,13.527,4,cuda,16,NVIDIA A100-SXM4-80GB,gpu201-02-l,a100-reference
2026-09-06T14:10:21+00:00,UWaveGestureLibraryX,Motion,4,MultiRocket,pca,100,896,3582,8,49728,100,0,0.8849804578447794,0.8839811398151858,8,3.062,6.581,2.551,12.194,4,cuda,16,NVIDIA A100-SXM4-80GB,gpu201-02-l,a100-reference
2026-09-06T14:10:43+00:00,UWaveGestureLibraryZ,Motion,4,MultiRocket,pca,100,896,3582,8,49728,100,0,0.8464544946957008,0.8475101822966755,8,3.006,16.157,2.517,21.68,4,cuda,16,NVIDIA A100-SXM4-80GB,gpu201-02-l,a100-reference
2026-09-06T14:10:48+00:00,Wine,Spectro,4,MultiRocket,pca,100,57,54,2,49728,57,1,0.9259259259259259,0.9259259259259258,8,0.113,3.022,1.394,4.529,4,cuda,16,NVIDIA A100-SXM4-80GB,gpu201-02-l,a100-reference
2026-09-06T14:10:56+00:00,Worms,Motion,4,MultiRocket,pca,100,181,77,5,49728,100,0,0.8181818181818182,0.754988344988345,8,0.741,6.421,1.266,8.428,4,cuda,16,NVIDIA A100-SXM4-80GB,gpu201-02-l,a100-reference
