timestamp,dataset,ucr_type,resample,transformer,selector,top_n,n_train,n_test,n_classes,pool_features,used_features,components_capped,accuracy,balanced_accuracy,tabpfn_n_estimators,transform_time,select_time,tabpfn_time,total_time,seed,device,n_cpus,gpu_name,host,notes
2026-09-06T15:16:28+00:00,ACSF1,Device,23,MultiRocket,pca,100,100,100,10,49728,100,0,0.84,0.8400000000000001,8,1.033,2.673,2.354,6.06,23,cuda,16,NVIDIA A100-SXM4-80GB,gpu201-02-l,a100-reference
2026-09-06T15:16:30+00:00,BeetleFly,Image,23,MultiRocket,pca,100,20,20,2,49728,20,1,0.8,0.8,8,0.194,0.673,1.84,2.706,23,cuda,16,NVIDIA A100-SXM4-80GB,gpu201-02-l,a100-reference
2026-09-06T15:16:41+00:00,DistalPhalanxOutlineAgeGroup,Image,23,MultiRocket,pca,100,400,139,3,49728,100,0,0.7913669064748201,0.7900912646675359,8,0.219,9.641,1.071,10.931,23,cuda,16,NVIDIA A100-SXM4-80GB,gpu201-02-l,a100-reference
2026-09-06T15:16:55+00:00,ECG5000,ECG,23,MultiRocket,pca,100,500,4500,5,49728,100,0,0.9451111111111111,0.536863637496334,8,4.608,6.359,2.887,13.854,23,cuda,16,NVIDIA A100-SXM4-80GB,gpu201-02-l,a100-reference
2026-09-06T15:17:02+00:00,Fish,Image,23,MultiRocket,pca,100,175,175,7,49728,100,0,0.9885714285714285,0.9891836734693877,8,0.382,4.889,0.993,6.264,23,cuda,16,NVIDIA A100-SXM4-80GB,gpu201-02-l,a100-reference
2026-09-06T15:17:13+00:00,FreezerRegularTrain,Sensor,23,MultiRocket,pca,100,150,2850,2,49728,100,0,0.9950877192982456,0.9950877192982457,8,3.851,4.973,2.43,11.254,23,cuda,16,NVIDIA A100-SXM4-80GB,gpu201-02-l,a100-reference
2026-09-06T15:17:18+00:00,FreezerSmallTrain,Sensor,23,MultiRocket,pca,100,28,2850,2,49728,28,1,0.9624561403508772,0.9624561403508771,8,2.642,0.556,1.471,4.669,23,cuda,16,NVIDIA A100-SXM4-80GB,gpu201-02-l,a100-reference
2026-09-06T15:17:23+00:00,Ham,Spectro,23,MultiRocket,pca,100,109,105,2,49728,100,0,0.8571428571428571,0.8572984749455338,8,0.275,3.446,1.08,4.801,23,cuda,16,NVIDIA A100-SXM4-80GB,gpu201-02-l,a100-reference
2026-09-06T15:17:25+00:00,ItalyPowerDemand,Sensor,23,MultiRocket,pca,100,67,1029,2,49728,67,1,0.9582118561710399,0.9582370007706604,8,0.277,0.542,1.199,2.019,23,cuda,16,NVIDIA A100-SXM4-80GB,gpu201-02-l,a100-reference
2026-09-06T15:17:34+00:00,MixedShapesSmallTrain,Image,23,MultiRocket,pca,100,100,2425,5,49728,100,0,0.9360824742268041,0.9359274040416153,8,5.103,0.929,2.782,8.814,23,cuda,16,NVIDIA A100-SXM4-80GB,gpu201-02-l,a100-reference
2026-09-06T15:17:58+00:00,PhalangesOutlinesCorrect,Image,23,MultiRocket,pca,100,1800,858,2,49728,100,0,0.872960372960373,0.856395162398644,8,0.91,20.294,2.368,23.572,23,cuda,16,NVIDIA A100-SXM4-80GB,gpu201-02-l,a100-reference
2026-09-06T15:18:05+00:00,Plane,Sensor,23,MultiRocket,pca,100,105,105,7,49728,100,0,1.0,1.0,8,0.134,5.886,1.107,7.127,23,cuda,16,NVIDIA A100-SXM4-80GB,gpu201-02-l,a100-reference
2026-09-06T15:18:08+00:00,Rock,Spectrum,23,MultiRocket,pca,100,20,50,4,49728,20,1,0.3,0.3492063492063492,8,0.919,1.185,1.191,3.295,23,cuda,16,NVIDIA A100-SXM4-80GB,gpu201-02-l,a100-reference
2026-09-06T15:18:24+00:00,ScreenType,Device,23,MultiRocket,pca,100,375,375,3,49728,100,0,0.6293333333333333,0.6293333333333334,8,1.107,13.121,1.062,15.291,23,cuda,16,NVIDIA A100-SXM4-80GB,gpu201-02-l,a100-reference
2026-09-06T15:18:27+00:00,ShapeletSim,Simulated,23,MultiRocket,pca,100,20,180,2,49728,20,1,0.9888888888888889,0.9888888888888889,8,0.491,0.963,1.501,2.954,23,cuda,16,NVIDIA A100-SXM4-80GB,gpu201-02-l,a100-reference
2026-09-06T15:18:36+00:00,SmoothSubspace,Simulated,23,MultiRocket,pca,100,150,150,3,49728,100,0,0.98,0.98,8,0.084,8.493,1.106,9.684,23,cuda,16,NVIDIA A100-SXM4-80GB,gpu201-02-l,a100-reference
2026-09-06T15:18:56+00:00,UWaveGestureLibraryX,Motion,23,MultiRocket,pca,100,896,3582,8,49728,100,0,0.8738135120044668,0.8725838635420362,8,3.105,14.096,2.401,19.602,23,cuda,16,NVIDIA A100-SXM4-80GB,gpu201-02-l,a100-reference
2026-09-06T15:19:18+00:00,UWaveGestureLibraryZ,Motion,23,MultiRocket,pca,100,896,3582,8,49728,100,0,0.8302624232272473,0.8311975092039369,8,3.037,15.983,2.503,21.523,23,cuda,16,NVIDIA A100-SXM4-80GB,gpu201-02-l,a100-reference
2026-09-06T15:19:25+00:00,Wine,Spectro,23,MultiRocket,pca,100,57,54,2,49728,57,1,0.9444444444444444,0.9444444444444444,8,0.118,3.697,3.066,6.881,23,cuda,16,NVIDIA A100-SXM4-80GB,gpu201-02-l,a100-reference
2026-09-06T15:19:38+00:00,Worms,Motion,23,MultiRocket,pca,100,181,77,5,49728,100,0,0.7272727272727273,0.6941142191142191,8,0.712,10.662,1.861,13.235,23,cuda,16,NVIDIA A100-SXM4-80GB,gpu201-02-l,a100-reference
