timestamp,dataset,ucr_type,resample,transformer,selector,top_n,n_train,n_test,n_classes,pool_features,used_features,components_capped,accuracy,balanced_accuracy,tabpfn_n_estimators,transform_time,select_time,tabpfn_time,total_time,seed,device,n_cpus,gpu_name,host,notes
2026-09-06T15:12:40+00:00,ACSF1,Device,22,MultiRocket,pca,100,100,100,10,49728,100,0,0.79,0.79,8,1.306,2.889,3.674,7.869,22,cuda,16,NVIDIA A100-SXM4-80GB,gpu201-02-l,a100-reference
2026-09-06T15:12:42+00:00,BeetleFly,Image,22,MultiRocket,pca,100,20,20,2,49728,20,1,0.6,0.6,8,0.245,0.817,1.038,2.101,22,cuda,16,NVIDIA A100-SXM4-80GB,gpu201-02-l,a100-reference
2026-09-06T15:12:50+00:00,DistalPhalanxOutlineAgeGroup,Image,22,MultiRocket,pca,100,400,139,3,49728,100,0,0.7553956834532374,0.7266116181370418,8,0.222,6.138,1.445,7.806,22,cuda,16,NVIDIA A100-SXM4-80GB,gpu201-02-l,a100-reference
2026-09-06T15:13:10+00:00,ECG5000,ECG,22,MultiRocket,pca,100,500,4500,5,49728,100,0,0.9517777777777777,0.5788025438572688,8,4.606,9.071,5.746,19.423,22,cuda,16,NVIDIA A100-SXM4-80GB,gpu201-02-l,a100-reference
2026-09-06T15:13:25+00:00,Fish,Image,22,MultiRocket,pca,100,175,175,7,49728,100,0,0.96,0.9625717057983068,8,0.561,10.336,4.058,14.955,22,cuda,16,NVIDIA A100-SXM4-80GB,gpu201-02-l,a100-reference
2026-09-06T15:13:39+00:00,FreezerRegularTrain,Sensor,22,MultiRocket,pca,100,150,2850,2,49728,100,0,0.9957894736842106,0.9957894736842106,8,4.448,7.058,2.154,13.66,22,cuda,16,NVIDIA A100-SXM4-80GB,gpu201-02-l,a100-reference
2026-09-06T15:13:46+00:00,FreezerSmallTrain,Sensor,22,MultiRocket,pca,100,28,2850,2,49728,28,1,0.8792982456140351,0.879298245614035,8,3.833,1.411,1.59,6.833,22,cuda,16,NVIDIA A100-SXM4-80GB,gpu201-02-l,a100-reference
2026-09-06T15:13:48+00:00,Ham,Spectro,22,MultiRocket,pca,100,109,105,2,49728,100,0,0.819047619047619,0.8175381263616557,8,0.288,0.744,1.624,2.656,22,cuda,16,NVIDIA A100-SXM4-80GB,gpu201-02-l,a100-reference
2026-09-06T15:13:53+00:00,ItalyPowerDemand,Sensor,22,MultiRocket,pca,100,67,1029,2,49728,67,1,0.9601554907677357,0.9601863185094519,8,0.279,3.39,1.226,4.895,22,cuda,16,NVIDIA A100-SXM4-80GB,gpu201-02-l,a100-reference
2026-09-06T15:14:03+00:00,MixedShapesSmallTrain,Image,22,MultiRocket,pca,100,100,2425,5,49728,100,0,0.9307216494845361,0.928597842644902,8,5.653,1.292,2.137,9.082,22,cuda,16,NVIDIA A100-SXM4-80GB,gpu201-02-l,a100-reference
2026-09-06T15:14:28+00:00,PhalangesOutlinesCorrect,Image,22,MultiRocket,pca,100,1800,858,2,49728,100,0,0.8578088578088578,0.834595034128911,8,1.638,20.92,2.975,25.533,22,cuda,16,NVIDIA A100-SXM4-80GB,gpu201-02-l,a100-reference
2026-09-06T15:14:38+00:00,Plane,Sensor,22,MultiRocket,pca,100,105,105,7,49728,100,0,1.0,1.0,8,0.135,7.68,1.314,9.13,22,cuda,16,NVIDIA A100-SXM4-80GB,gpu201-02-l,a100-reference
2026-09-06T15:14:41+00:00,Rock,Spectrum,22,MultiRocket,pca,100,20,50,4,49728,20,1,0.44,0.4384920634920635,8,0.896,0.865,1.268,3.029,22,cuda,16,NVIDIA A100-SXM4-80GB,gpu201-02-l,a100-reference
2026-09-06T15:14:59+00:00,ScreenType,Device,22,MultiRocket,pca,100,375,375,3,49728,100,0,0.624,0.624,8,1.11,16.494,1.042,18.645,22,cuda,16,NVIDIA A100-SXM4-80GB,gpu201-02-l,a100-reference
2026-09-06T15:15:02+00:00,ShapeletSim,Simulated,22,MultiRocket,pca,100,20,180,2,49728,20,1,0.9944444444444445,0.9944444444444445,8,0.492,0.987,1.404,2.884,22,cuda,16,NVIDIA A100-SXM4-80GB,gpu201-02-l,a100-reference
2026-09-06T15:15:17+00:00,SmoothSubspace,Simulated,22,MultiRocket,pca,100,150,150,3,49728,100,0,0.94,0.9400000000000001,8,0.083,13.032,1.273,14.388,22,cuda,16,NVIDIA A100-SXM4-80GB,gpu201-02-l,a100-reference
2026-09-06T15:15:39+00:00,UWaveGestureLibraryX,Motion,22,MultiRocket,pca,100,896,3582,8,49728,100,0,0.8838637632607482,0.8830919144133706,8,3.09,16.885,2.397,22.372,22,cuda,16,NVIDIA A100-SXM4-80GB,gpu201-02-l,a100-reference
2026-09-06T15:16:02+00:00,UWaveGestureLibraryZ,Motion,22,MultiRocket,pca,100,896,3582,8,49728,100,0,0.8380792853154663,0.8393196427411245,8,3.035,16.971,2.371,22.377,22,cuda,16,NVIDIA A100-SXM4-80GB,gpu201-02-l,a100-reference
2026-09-06T15:16:07+00:00,Wine,Spectro,22,MultiRocket,pca,100,57,54,2,49728,57,1,0.9074074074074074,0.9074074074074074,8,0.113,3.042,1.535,4.69,22,cuda,16,NVIDIA A100-SXM4-80GB,gpu201-02-l,a100-reference
2026-09-06T15:16:16+00:00,Worms,Motion,22,MultiRocket,pca,100,181,77,5,49728,100,0,0.7142857142857143,0.636911421911422,8,0.727,7.737,1.014,9.477,22,cuda,16,NVIDIA A100-SXM4-80GB,gpu201-02-l,a100-reference
