timestamp,dataset,ucr_type,resample,transformer,selector,top_n,n_train,n_test,n_classes,pool_features,used_features,components_capped,accuracy,balanced_accuracy,tabpfn_n_estimators,transform_time,select_time,tabpfn_time,total_time,seed,device,n_cpus,gpu_name,host,notes
2026-09-06T13:56:26+00:00,ACSF1,Device,1,MultiRocket,pca,100,100,100,10,49728,100,0,0.81,0.8099999999999999,8,1.032,1.188,1.613,3.833,1,cuda,16,NVIDIA A100-SXM4-80GB,gpu201-02-l,a100-reference
2026-09-06T13:56:28+00:00,BeetleFly,Image,1,MultiRocket,pca,100,20,20,2,49728,20,1,0.5,0.5,8,0.156,0.091,0.998,1.245,1,cuda,16,NVIDIA A100-SXM4-80GB,gpu201-02-l,a100-reference
2026-09-06T13:56:35+00:00,DistalPhalanxOutlineAgeGroup,Image,1,MultiRocket,pca,100,400,139,3,49728,100,0,0.7266187050359713,0.7024482109227872,8,0.216,5.83,1.091,7.137,1,cuda,16,NVIDIA A100-SXM4-80GB,gpu201-02-l,a100-reference
2026-09-06T13:56:57+00:00,ECG5000,ECG,1,MultiRocket,pca,100,500,4500,5,49728,100,0,0.9435555555555556,0.5700401941928186,8,4.908,14.135,2.743,21.786,1,cuda,16,NVIDIA A100-SXM4-80GB,gpu201-02-l,a100-reference
2026-09-06T13:57:09+00:00,Fish,Image,1,MultiRocket,pca,100,175,175,7,49728,100,0,0.9828571428571429,0.9826901669758812,8,0.383,10.448,1.049,11.88,1,cuda,16,NVIDIA A100-SXM4-80GB,gpu201-02-l,a100-reference
2026-09-06T13:57:23+00:00,FreezerRegularTrain,Sensor,1,MultiRocket,pca,100,150,2850,2,49728,100,0,0.9964912280701754,0.9964912280701754,8,2.767,8.965,2.207,13.939,1,cuda,16,NVIDIA A100-SXM4-80GB,gpu201-02-l,a100-reference
2026-09-06T13:57:29+00:00,FreezerSmallTrain,Sensor,1,MultiRocket,pca,100,28,2850,2,49728,28,1,0.9898245614035087,0.9898245614035088,8,2.619,1.766,1.45,5.835,1,cuda,16,NVIDIA A100-SXM4-80GB,gpu201-02-l,a100-reference
2026-09-06T13:57:37+00:00,Ham,Spectro,1,MultiRocket,pca,100,109,105,2,49728,100,0,0.8285714285714286,0.8289760348583878,8,0.269,6.538,1.585,8.392,1,cuda,16,NVIDIA A100-SXM4-80GB,gpu201-02-l,a100-reference
2026-09-06T13:57:40+00:00,ItalyPowerDemand,Sensor,1,MultiRocket,pca,100,67,1029,2,49728,67,1,0.9698736637512148,0.9698592411260709,8,0.283,0.78,1.193,2.256,1,cuda,16,NVIDIA A100-SXM4-80GB,gpu201-02-l,a100-reference
2026-09-06T13:57:49+00:00,MixedShapesSmallTrain,Image,1,MultiRocket,pca,100,100,2425,5,49728,100,0,0.9220618556701031,0.9170037323677844,8,5.069,1.181,2.36,8.61,1,cuda,16,NVIDIA A100-SXM4-80GB,gpu201-02-l,a100-reference
2026-09-06T13:58:04+00:00,PhalangesOutlinesCorrect,Image,1,MultiRocket,pca,100,1800,858,2,49728,100,0,0.8706293706293706,0.8544940217142334,8,1.267,11.326,2.254,14.847,1,cuda,16,NVIDIA A100-SXM4-80GB,gpu201-02-l,a100-reference
2026-09-06T13:58:06+00:00,Plane,Sensor,1,MultiRocket,pca,100,105,105,7,49728,100,0,1.0,1.0,8,0.133,0.698,1.157,1.987,1,cuda,16,NVIDIA A100-SXM4-80GB,gpu201-02-l,a100-reference
2026-09-06T13:58:08+00:00,Rock,Spectrum,1,MultiRocket,pca,100,20,50,4,49728,20,1,0.44,0.45039682539682535,8,0.915,0.792,0.974,2.681,1,cuda,16,NVIDIA A100-SXM4-80GB,gpu201-02-l,a100-reference
2026-09-06T13:58:30+00:00,ScreenType,Device,1,MultiRocket,pca,100,375,375,3,49728,100,0,0.6373333333333333,0.6373333333333333,8,1.1,19.092,1.137,21.328,1,cuda,16,NVIDIA A100-SXM4-80GB,gpu201-02-l,a100-reference
2026-09-06T13:58:33+00:00,ShapeletSim,Simulated,1,MultiRocket,pca,100,20,180,2,49728,20,1,1.0,1.0,8,0.487,1.163,1.199,2.85,1,cuda,16,NVIDIA A100-SXM4-80GB,gpu201-02-l,a100-reference
2026-09-06T13:58:48+00:00,SmoothSubspace,Simulated,1,MultiRocket,pca,100,150,150,3,49728,100,0,0.94,0.94,8,0.093,13.909,1.021,15.024,1,cuda,16,NVIDIA A100-SXM4-80GB,gpu201-02-l,a100-reference
2026-09-06T13:59:02+00:00,UWaveGestureLibraryX,Motion,1,MultiRocket,pca,100,896,3582,8,49728,100,0,0.8743718592964824,0.8732759146957956,8,3.067,7.916,2.833,13.816,1,cuda,16,NVIDIA A100-SXM4-80GB,gpu201-02-l,a100-reference
2026-09-06T13:59:26+00:00,UWaveGestureLibraryZ,Motion,1,MultiRocket,pca,100,896,3582,8,49728,100,0,0.8324958123953099,0.8334128084241139,8,3.017,15.728,5.663,24.408,1,cuda,16,NVIDIA A100-SXM4-80GB,gpu201-02-l,a100-reference
2026-09-06T13:59:32+00:00,Wine,Spectro,1,MultiRocket,pca,100,57,54,2,49728,57,1,0.9814814814814815,0.9814814814814814,8,0.208,3.97,1.034,5.212,1,cuda,16,NVIDIA A100-SXM4-80GB,gpu201-02-l,a100-reference
2026-09-06T13:59:49+00:00,Worms,Motion,1,MultiRocket,pca,100,181,77,5,49728,100,0,0.7402597402597403,0.7005594405594406,8,0.717,14.869,1.196,16.782,1,cuda,16,NVIDIA A100-SXM4-80GB,gpu201-02-l,a100-reference
