timestamp,dataset,ucr_type,resample,transformer,selector,top_n,n_train,n_test,n_classes,pool_features,used_features,components_capped,accuracy,balanced_accuracy,tabpfn_n_estimators,transform_time,select_time,tabpfn_time,total_time,seed,device,n_cpus,gpu_name,host,notes
2026-09-06T14:22:27+00:00,ACSF1,Device,8,MultiRocket,pca,100,100,100,10,49728,100,0,0.85,0.85,8,1.225,7.552,2.402,11.179,8,cuda,16,NVIDIA A100-SXM4-80GB,gpu201-02-l,a100-reference
2026-09-06T14:22:29+00:00,BeetleFly,Image,8,MultiRocket,pca,100,20,20,2,49728,20,1,0.65,0.65,8,0.189,0.737,1.047,1.973,8,cuda,16,NVIDIA A100-SXM4-80GB,gpu201-02-l,a100-reference
2026-09-06T14:22:43+00:00,DistalPhalanxOutlineAgeGroup,Image,8,MultiRocket,pca,100,400,139,3,49728,100,0,0.7553956834532374,0.7266116181370418,8,0.203,12.502,1.467,14.172,8,cuda,16,NVIDIA A100-SXM4-80GB,gpu201-02-l,a100-reference
2026-09-06T14:23:00+00:00,ECG5000,ECG,8,MultiRocket,pca,100,500,4500,5,49728,100,0,0.9468888888888889,0.5948492958658277,8,2.419,11.052,3.342,16.812,8,cuda,16,NVIDIA A100-SXM4-80GB,gpu201-02-l,a100-reference
2026-09-06T14:23:17+00:00,Fish,Image,8,MultiRocket,pca,100,175,175,7,49728,100,0,0.9885714285714285,0.9891836734693877,8,0.401,12.559,4.146,17.106,8,cuda,16,NVIDIA A100-SXM4-80GB,gpu201-02-l,a100-reference
2026-09-06T14:23:39+00:00,FreezerRegularTrain,Sensor,8,MultiRocket,pca,100,150,2850,2,49728,100,0,0.9964912280701754,0.9964912280701754,8,3.476,12.905,5.338,21.719,8,cuda,16,NVIDIA A100-SXM4-80GB,gpu201-02-l,a100-reference
2026-09-06T14:23:46+00:00,FreezerSmallTrain,Sensor,8,MultiRocket,pca,100,28,2850,2,49728,28,1,0.9957894736842106,0.9957894736842106,8,3.21,2.271,1.586,7.066,8,cuda,16,NVIDIA A100-SXM4-80GB,gpu201-02-l,a100-reference
2026-09-06T14:23:55+00:00,Ham,Spectro,8,MultiRocket,pca,100,109,105,2,49728,100,0,0.819047619047619,0.8186274509803921,8,0.272,6.608,1.25,8.129,8,cuda,16,NVIDIA A100-SXM4-80GB,gpu201-02-l,a100-reference
2026-09-06T14:24:02+00:00,ItalyPowerDemand,Sensor,8,MultiRocket,pca,100,67,1029,2,49728,67,1,0.9543245869776482,0.9543610317784124,8,0.281,4.768,2.499,7.548,8,cuda,16,NVIDIA A100-SXM4-80GB,gpu201-02-l,a100-reference
2026-09-06T14:24:18+00:00,MixedShapesSmallTrain,Image,8,MultiRocket,pca,100,100,2425,5,49728,100,0,0.9344329896907216,0.9318622124644858,8,6.376,6.449,2.166,14.991,8,cuda,16,NVIDIA A100-SXM4-80GB,gpu201-02-l,a100-reference
2026-09-06T14:24:40+00:00,PhalangesOutlinesCorrect,Image,8,MultiRocket,pca,100,1800,858,2,49728,100,0,0.8636363636363636,0.847679692152641,8,2.135,18.128,2.244,22.507,8,cuda,16,NVIDIA A100-SXM4-80GB,gpu201-02-l,a100-reference
2026-09-06T14:24:48+00:00,Plane,Sensor,8,MultiRocket,pca,100,105,105,7,49728,100,0,1.0,1.0,8,0.161,5.812,1.469,7.441,8,cuda,16,NVIDIA A100-SXM4-80GB,gpu201-02-l,a100-reference
2026-09-06T14:24:51+00:00,Rock,Spectrum,8,MultiRocket,pca,100,20,50,4,49728,20,1,0.48,0.5059523809523809,8,0.946,0.886,1.303,3.135,8,cuda,16,NVIDIA A100-SXM4-80GB,gpu201-02-l,a100-reference
2026-09-06T14:25:10+00:00,ScreenType,Device,8,MultiRocket,pca,100,375,375,3,49728,100,0,0.672,0.672,8,1.123,16.38,1.14,18.643,8,cuda,16,NVIDIA A100-SXM4-80GB,gpu201-02-l,a100-reference
2026-09-06T14:25:13+00:00,ShapeletSim,Simulated,8,MultiRocket,pca,100,20,180,2,49728,20,1,0.9722222222222222,0.9722222222222222,8,0.489,1.033,1.377,2.899,8,cuda,16,NVIDIA A100-SXM4-80GB,gpu201-02-l,a100-reference
2026-09-06T14:25:26+00:00,SmoothSubspace,Simulated,8,MultiRocket,pca,100,150,150,3,49728,100,0,0.9333333333333333,0.9333333333333332,8,0.076,11.522,1.296,12.894,8,cuda,16,NVIDIA A100-SXM4-80GB,gpu201-02-l,a100-reference
2026-09-06T14:25:48+00:00,UWaveGestureLibraryX,Motion,8,MultiRocket,pca,100,896,3582,8,49728,100,0,0.8819095477386935,0.8808716176501462,8,3.059,16.317,2.413,21.789,8,cuda,16,NVIDIA A100-SXM4-80GB,gpu201-02-l,a100-reference
2026-09-06T14:26:04+00:00,UWaveGestureLibraryZ,Motion,8,MultiRocket,pca,100,896,3582,8,49728,100,0,0.8380792853154663,0.8391914562046106,8,4.906,8.117,2.611,15.635,8,cuda,16,NVIDIA A100-SXM4-80GB,gpu201-02-l,a100-reference
2026-09-06T14:26:05+00:00,Wine,Spectro,8,MultiRocket,pca,100,57,54,2,49728,57,1,0.8333333333333334,0.8333333333333333,8,0.114,0.447,1.407,1.968,8,cuda,16,NVIDIA A100-SXM4-80GB,gpu201-02-l,a100-reference
2026-09-06T14:26:14+00:00,Worms,Motion,8,MultiRocket,pca,100,181,77,5,49728,100,0,0.7142857142857143,0.721025641025641,8,0.774,5.516,1.666,7.956,8,cuda,16,NVIDIA A100-SXM4-80GB,gpu201-02-l,a100-reference
