timestamp,dataset,ucr_type,resample,transformer,selector,top_n,n_train,n_test,n_classes,pool_features,used_features,components_capped,accuracy,balanced_accuracy,tabpfn_n_estimators,transform_time,select_time,tabpfn_time,total_time,seed,device,n_cpus,gpu_name,host,notes
2026-09-06T13:53:00+00:00,ACSF1,Device,0,MultiRocket,pca,100,100,100,10,49728,100,0,0.89,0.89,8,1.224,0.728,1.756,3.708,0,cuda,16,NVIDIA A100-SXM4-80GB,gpu201-02-l,a100-reference
2026-09-06T13:53:02+00:00,BeetleFly,Image,0,MultiRocket,pca,100,20,20,2,49728,20,1,0.7,0.7,8,0.154,0.448,0.979,1.581,0,cuda,16,NVIDIA A100-SXM4-80GB,gpu201-02-l,a100-reference
2026-09-06T13:53:14+00:00,DistalPhalanxOutlineAgeGroup,Image,0,MultiRocket,pca,100,400,139,3,49728,100,0,0.7122302158273381,0.695320874981892,8,0.215,10.732,1.253,12.199,0,cuda,16,NVIDIA A100-SXM4-80GB,gpu201-02-l,a100-reference
2026-09-06T13:53:29+00:00,ECG5000,ECG,0,MultiRocket,pca,100,500,4500,5,49728,100,0,0.9455555555555556,0.5698971200615238,8,5.038,6.29,3.196,14.525,0,cuda,16,NVIDIA A100-SXM4-80GB,gpu201-02-l,a100-reference
2026-09-06T13:53:42+00:00,Fish,Image,0,MultiRocket,pca,100,175,175,7,49728,100,0,0.9885714285714285,0.9899718508092893,8,0.417,10.682,1.864,12.963,0,cuda,16,NVIDIA A100-SXM4-80GB,gpu201-02-l,a100-reference
2026-09-06T13:53:56+00:00,FreezerRegularTrain,Sensor,0,MultiRocket,pca,100,150,2850,2,49728,100,0,0.9985964912280701,0.9985964912280703,8,4.057,7.169,2.207,13.433,0,cuda,16,NVIDIA A100-SXM4-80GB,gpu201-02-l,a100-reference
2026-09-06T13:54:02+00:00,FreezerSmallTrain,Sensor,0,MultiRocket,pca,100,28,2850,2,49728,28,1,0.960701754385965,0.960701754385965,8,4.339,0.827,1.404,6.57,0,cuda,16,NVIDIA A100-SXM4-80GB,gpu201-02-l,a100-reference
2026-09-06T13:54:04+00:00,Ham,Spectro,0,MultiRocket,pca,100,109,105,2,49728,100,0,0.6571428571428571,0.6546840958605664,8,0.268,0.658,0.996,1.923,0,cuda,16,NVIDIA A100-SXM4-80GB,gpu201-02-l,a100-reference
2026-09-06T13:54:06+00:00,ItalyPowerDemand,Sensor,0,MultiRocket,pca,100,67,1029,2,49728,67,1,0.9630709426627794,0.9630252957976335,8,0.268,0.727,1.002,1.998,0,cuda,16,NVIDIA A100-SXM4-80GB,gpu201-02-l,a100-reference
2026-09-06T13:54:17+00:00,MixedShapesSmallTrain,Image,0,MultiRocket,pca,100,100,2425,5,49728,100,0,0.9208247422680412,0.9226663671085562,8,6.421,1.793,2.255,10.468,0,cuda,16,NVIDIA A100-SXM4-80GB,gpu201-02-l,a100-reference
2026-09-06T13:54:35+00:00,PhalangesOutlinesCorrect,Image,0,MultiRocket,pca,100,1800,858,2,49728,100,0,0.8543123543123543,0.8345205918731962,8,1.896,13.28,2.311,17.486,0,cuda,16,NVIDIA A100-SXM4-80GB,gpu201-02-l,a100-reference
2026-09-06T13:54:39+00:00,Plane,Sensor,0,MultiRocket,pca,100,105,105,7,49728,100,0,1.0,1.0,8,0.133,2.514,1.071,3.717,0,cuda,16,NVIDIA A100-SXM4-80GB,gpu201-02-l,a100-reference
2026-09-06T13:54:41+00:00,Rock,Spectrum,0,MultiRocket,pca,100,20,50,4,49728,20,1,0.48,0.5555555555555556,8,0.938,0.159,0.986,2.084,0,cuda,16,NVIDIA A100-SXM4-80GB,gpu201-02-l,a100-reference
2026-09-06T13:54:57+00:00,ScreenType,Device,0,MultiRocket,pca,100,375,375,3,49728,100,0,0.552,0.552,8,1.146,13.87,1.374,16.39,0,cuda,16,NVIDIA A100-SXM4-80GB,gpu201-02-l,a100-reference
2026-09-06T13:55:01+00:00,ShapeletSim,Simulated,0,MultiRocket,pca,100,20,180,2,49728,20,1,1.0,1.0,8,0.518,1.011,1.954,3.484,0,cuda,16,NVIDIA A100-SXM4-80GB,gpu201-02-l,a100-reference
2026-09-06T13:55:15+00:00,SmoothSubspace,Simulated,0,MultiRocket,pca,100,150,150,3,49728,100,0,0.96,0.96,8,0.077,12.926,1.12,14.123,0,cuda,16,NVIDIA A100-SXM4-80GB,gpu201-02-l,a100-reference
2026-09-06T13:55:38+00:00,UWaveGestureLibraryX,Motion,0,MultiRocket,pca,100,896,3582,8,49728,100,0,0.8740926856504746,0.8730602122698428,8,2.779,17.933,2.421,23.132,0,cuda,16,NVIDIA A100-SXM4-80GB,gpu201-02-l,a100-reference
2026-09-06T13:56:00+00:00,UWaveGestureLibraryZ,Motion,0,MultiRocket,pca,100,896,3582,8,49728,100,0,0.8288665549972083,0.8300404358346474,8,2.788,15.787,2.392,20.967,0,cuda,16,NVIDIA A100-SXM4-80GB,gpu201-02-l,a100-reference
2026-09-06T13:56:03+00:00,Wine,Spectro,0,MultiRocket,pca,100,57,54,2,49728,57,1,0.7407407407407407,0.7407407407407407,8,0.112,2.638,1.115,3.865,0,cuda,16,NVIDIA A100-SXM4-80GB,gpu201-02-l,a100-reference
2026-09-06T13:56:18+00:00,Worms,Motion,0,MultiRocket,pca,100,181,77,5,49728,100,0,0.7532467532467533,0.7162354312354312,8,0.732,12.057,1.875,14.665,0,cuda,16,NVIDIA A100-SXM4-80GB,gpu201-02-l,a100-reference
